Iteration 1, loss = 0.73014530
Iteration 2, loss = 10.94645419
Iteration 3, loss = 4.67152652
Iteration 4, loss = 2.10688843
Iteration 5, loss = 2.80281133
Iteration 6, loss = 1.27953886
Iteration 7, loss = 0.84428548
Iteration 8, loss = 2.91476406
Iteration 9, loss = 1.95736196
Iteration 10, loss = 1.14679582
Iteration 11, loss = 1.38425916
Iteration 12, loss = 1.13461092
Iteration 13, loss = 1.15088817
Iteration 14, loss = 0.94133040
Iteration 15, loss = 1.40808545
Iteration 16, loss = 1.20968703
Iteration 17, loss = 1.28031944
Iteration 18, loss = 1.08593719
Iteration 19, loss = 0.97395635
Iteration 20, loss = 1.02704536
Iteration 21, loss = 2.15793068
Iteration 22, loss = 1.09452594
Iteration 23, loss = 2.04900448
Iteration 24, loss = 0.95563353
Iteration 25, loss = 1.84152615
Iteration 26, loss = 1.91152893
Iteration 27, loss = 1.03577446
Iteration 28, loss = 1.18568517
Iteration 29, loss = 1.01422971
Iteration 30, loss = 1.34947439
Iteration 31, loss = 1.08561040
Iteration 32, loss = 1.25953527
Iteration 33, loss = 1.12889471
Iteration 34, loss = 1.04527185
Iteration 35, loss = 1.22688666
Iteration 36, loss = 1.25347189
Iteration 37, loss = 1.01489924
Iteration 38, loss = 1.17209019
Iteration 39, loss = 1.12715154
Iteration 40, loss = 1.73280037
Iteration 41, loss = 1.28819255
Iteration 42, loss = 1.75685947
Iteration 43, loss = 1.09060962
Iteration 44, loss = 0.94926494
Iteration 45, loss = 1.03161035
Iteration 46, loss = 0.96315359
Iteration 47, loss = 1.63478658
Iteration 48, loss = 2.02513636
Iteration 49, loss = 1.18665330
Iteration 50, loss = 1.48628864
Iteration 51, loss = 1.50513887
Iteration 52, loss = 1.01656876
Iteration 53, loss = 1.40849148
Iteration 54, loss = 1.26321798
Iteration 55, loss = 1.81699612
Iteration 56, loss = 1.24436974
Iteration 57, loss = 1.11146429
Iteration 58, loss = 1.45276868
Iteration 59, loss = 1.04892017
Iteration 60, loss = 1.14425267
Iteration 61, loss = 1.18486890
Iteration 62, loss = 0.96428848
Iteration 63, loss = 1.17174974
Iteration 64, loss = 1.06479536
Iteration 65, loss = 0.96821124
Iteration 66, loss = 0.99863145
Iteration 67, loss = 0.92684498
Iteration 68, loss = 0.94873597
Iteration 69, loss = 0.92331510
Iteration 70, loss = 0.88940440
Iteration 71, loss = 1.15791552
Iteration 72, loss = 1.20776060
Iteration 73, loss = 1.17858543
Iteration 74, loss = 1.05566564
Iteration 75, loss = 1.19359083
Iteration 76, loss = 0.95221670
Iteration 77, loss = 0.99456121
Iteration 78, loss = 1.20043570
Iteration 79, loss = 1.27276833
Iteration 80, loss = 1.08418410
Iteration 81, loss = 0.73767026
Iteration 82, loss = 1.37864256
Iteration 83, loss = 0.99797739
Iteration 84, loss = 1.41800186
Iteration 85, loss = 1.14398969
Iteration 86, loss = 1.20059968
Iteration 87, loss = 0.96056488
Iteration 88, loss = 1.11183789
Iteration 89, loss = 1.16864220
Iteration 90, loss = 1.02706398
Iteration 91, loss = 1.16898951
Iteration 92, loss = 1.02079811
Iteration 93, loss = 1.66714917
Iteration 94, loss = 1.74502644
Iteration 95, loss = 1.48247053
Iteration 96, loss = 1.11791767
Iteration 97, loss = 1.51592336
Iteration 98, loss = 1.09252640
Iteration 99, loss = 1.28879542
Iteration 100, loss = 1.30641852
Iteration 101, loss = 1.03503466
Iteration 102, loss = 1.25440587
Iteration 103, loss = 1.02666471
Iteration 104, loss = 1.13932574
Iteration 105, loss = 0.96175380
Iteration 106, loss = 1.05031531
Iteration 107, loss = 1.02576777
Iteration 108, loss = 1.05490234
Iteration 109, loss = 0.94625017
Iteration 110, loss = 1.02829310
Iteration 111, loss = 1.78920529
Iteration 112, loss = 1.16895203
Iteration 113, loss = 1.53285086
Iteration 114, loss = 1.06174761
Iteration 115, loss = 1.18546687
Iteration 116, loss = 1.36397165
Iteration 117, loss = 1.04170409
Iteration 118, loss = 1.10905601
Iteration 119, loss = 0.97844720
Iteration 120, loss = 1.04466803
Iteration 121, loss = 0.98470315
Iteration 122, loss = 0.98942098
Iteration 123, loss = 0.98202948
Iteration 124, loss = 0.95232408
Iteration 125, loss = 0.95311079
Iteration 126, loss = 0.92422753
Iteration 127, loss = 0.92315706
Iteration 128, loss = 0.93989810
Iteration 129, loss = 0.99217827
Iteration 130, loss = 0.96525447
Iteration 131, loss = 0.98404764
Iteration 132, loss = 1.01227606
Iteration 133, loss = 0.97105715
Iteration 134, loss = 0.98900986
Iteration 135, loss = 0.95175401
Iteration 136, loss = 0.96869916
Iteration 137, loss = 0.93967511
Iteration 138, loss = 0.91186494
Iteration 139, loss = 1.23060702
Iteration 140, loss = 1.03192723
Iteration 141, loss = 1.19382791
Iteration 142, loss = 0.99007337
Iteration 143, loss = 1.16893663
Iteration 144, loss = 0.97755014
Iteration 145, loss = 1.13835295
Iteration 146, loss = 0.97752388
Iteration 147, loss = 1.09150501
Iteration 148, loss = 1.33668553
Iteration 149, loss = 1.23362782
Iteration 150, loss = 1.39196231
Iteration 151, loss = 0.96046766
Iteration 152, loss = 1.31085278
Iteration 153, loss = 0.93524570
Iteration 154, loss = 1.74435132
Iteration 155, loss = 0.94651647
Iteration 156, loss = 0.92990419
Iteration 157, loss = 1.22298192
Iteration 158, loss = 0.97672149
Iteration 159, loss = 1.20233918
