Iteration 1, loss = 0.75895624
Iteration 2, loss = 6.88465522
Iteration 3, loss = 3.24031550
Iteration 4, loss = 0.96276495
Iteration 5, loss = 1.96691322
Iteration 6, loss = 1.99853757
Iteration 7, loss = 1.17049543
Iteration 8, loss = 0.82185300
Iteration 9, loss = 1.25199000
Iteration 10, loss = 1.13114994
Iteration 11, loss = 0.79703553
Iteration 12, loss = 0.79081258
Iteration 13, loss = 0.84978078
Iteration 14, loss = 0.80023316
Iteration 15, loss = 0.75500165
Iteration 16, loss = 0.84117550
Iteration 17, loss = 1.02555996
Iteration 18, loss = 0.82230972
Iteration 19, loss = 0.82755001
Iteration 20, loss = 0.87849833
Iteration 21, loss = 0.90396268
Iteration 22, loss = 2.12344069
Iteration 23, loss = 0.76468351
Iteration 24, loss = 1.69707860
Iteration 25, loss = 0.84934865
Iteration 26, loss = 1.31951881
Iteration 27, loss = 1.02610704
Iteration 28, loss = 1.88753500
Iteration 29, loss = 0.87620686
Iteration 30, loss = 0.69402518
Iteration 31, loss = 0.94968314
Iteration 32, loss = 0.84157359
Iteration 33, loss = 1.17233579
Iteration 34, loss = 0.99323506
Iteration 35, loss = 0.90215521
Iteration 36, loss = 1.03472238
Iteration 37, loss = 1.06766822
Iteration 38, loss = 0.90909506
Iteration 39, loss = 0.86540634
Iteration 40, loss = 0.89206499
Iteration 41, loss = 0.91934111
Iteration 42, loss = 0.89183453
Iteration 43, loss = 0.92021308
Iteration 44, loss = 0.90772072
Iteration 45, loss = 0.85523356
Iteration 46, loss = 0.86219542
Iteration 47, loss = 0.94902416
Iteration 48, loss = 0.95586181
Iteration 49, loss = 0.86037808
Iteration 50, loss = 0.83297487
Iteration 51, loss = 0.89892808
Iteration 52, loss = 0.90470682
Iteration 53, loss = 0.84141117
Iteration 54, loss = 0.82910171
Iteration 55, loss = 0.86557319
Iteration 56, loss = 0.71909195
Iteration 57, loss = 0.89408802
Iteration 58, loss = 0.87439273
Iteration 59, loss = 0.85895914
Iteration 60, loss = 0.88030313
Iteration 61, loss = 0.89142904
Iteration 62, loss = 0.86853156
Iteration 63, loss = 0.84921720
Iteration 64, loss = 0.85498324
Iteration 65, loss = 0.85364149
Iteration 66, loss = 0.81342405
Iteration 67, loss = 0.97764693
Iteration 68, loss = 0.82700553
Iteration 69, loss = 0.86237331
Iteration 70, loss = 0.89119740
Iteration 71, loss = 0.84739651
Iteration 72, loss = 0.99252962
Iteration 73, loss = 0.84343080
Iteration 74, loss = 1.25550525
Iteration 75, loss = 0.83978365
Iteration 76, loss = 0.93108038
Iteration 77, loss = 0.89561140
Iteration 78, loss = 0.86952993
Iteration 79, loss = 0.91905909
Iteration 80, loss = 0.85021347
Iteration 81, loss = 0.87608879
Iteration 82, loss = 0.86556991
Iteration 83, loss = 1.40253286
Iteration 84, loss = 1.22489614
Iteration 85, loss = 1.03087552
Iteration 86, loss = 1.52752879
Iteration 87, loss = 0.84913538
Iteration 88, loss = 0.93500830
Iteration 89, loss = 0.86778665
Iteration 90, loss = 0.88149746
Iteration 91, loss = 0.93388734
