Iteration 1, loss = 0.71534405
Iteration 2, loss = 9.00639158
Iteration 3, loss = 3.27868608
Iteration 4, loss = 1.77768634
Iteration 5, loss = 1.89668681
Iteration 6, loss = 1.60950170
Iteration 7, loss = 1.00608809
Iteration 8, loss = 1.94921391
Iteration 9, loss = 1.96230041
Iteration 10, loss = 0.74449384
Iteration 11, loss = 1.57461531
Iteration 12, loss = 1.15703026
Iteration 13, loss = 1.26106075
Iteration 14, loss = 1.06783923
Iteration 15, loss = 0.91399079
Iteration 16, loss = 0.97954951
Iteration 17, loss = 1.01924413
Iteration 18, loss = 1.17520824
Iteration 19, loss = 1.49708605
Iteration 20, loss = 1.06382225
Iteration 21, loss = 1.05826367
Iteration 22, loss = 0.98917058
Iteration 23, loss = 1.03819125
Iteration 24, loss = 1.34024313
Iteration 25, loss = 0.91135837
Iteration 26, loss = 0.95697076
Iteration 27, loss = 1.11589630
Iteration 28, loss = 1.10395912
Iteration 29, loss = 1.10867776
Iteration 30, loss = 1.07836496
Iteration 31, loss = 0.95613993
Iteration 32, loss = 1.02181942
Iteration 33, loss = 1.68708369
Iteration 34, loss = 1.25956653
Iteration 35, loss = 0.94195023
Iteration 36, loss = 1.52803623
Iteration 37, loss = 1.19960396
Iteration 38, loss = 0.96196990
Iteration 39, loss = 1.06212792
Iteration 40, loss = 1.16566146
Iteration 41, loss = 1.00519593
Iteration 42, loss = 0.95059098
Iteration 43, loss = 0.91972004
Iteration 44, loss = 0.95120373
Iteration 45, loss = 1.05762677
Iteration 46, loss = 0.97209390
Iteration 47, loss = 1.12935879
Iteration 48, loss = 1.01439089
Iteration 49, loss = 1.05820741
Iteration 50, loss = 2.47315800
Iteration 51, loss = 1.25045631
Iteration 52, loss = 0.93978600
Iteration 53, loss = 1.13949948
Iteration 54, loss = 1.19888672
Iteration 55, loss = 1.19744553
Iteration 56, loss = 1.06419939
Iteration 57, loss = 1.03071633
Iteration 58, loss = 1.12430440
Iteration 59, loss = 0.89425966
Iteration 60, loss = 1.13886112
Iteration 61, loss = 1.25268692
Iteration 62, loss = 1.03692142
Iteration 63, loss = 1.09424931
Iteration 64, loss = 1.06838122
Iteration 65, loss = 0.99046756
Iteration 66, loss = 1.37295774
Iteration 67, loss = 1.02384787
Iteration 68, loss = 1.47223706
Iteration 69, loss = 1.26113305
Iteration 70, loss = 1.77806092
Iteration 71, loss = 0.97596371
Iteration 72, loss = 1.57379427
Iteration 73, loss = 1.32848079
Iteration 74, loss = 1.42416916
Iteration 75, loss = 1.47581881
Iteration 76, loss = 1.10955529
Iteration 77, loss = 1.19197010
Iteration 78, loss = 1.29397428
Iteration 79, loss = 0.94529288
Iteration 80, loss = 1.24388093
Iteration 81, loss = 1.05407910
Iteration 82, loss = 1.03435143
Iteration 83, loss = 1.13442312
Iteration 84, loss = 1.64829097
Iteration 85, loss = 0.94185854
Iteration 86, loss = 0.98410330
Iteration 87, loss = 0.95567955
Iteration 88, loss = 0.96112391
Iteration 89, loss = 0.94286268
Iteration 90, loss = 0.85264557
Iteration 91, loss = 0.99703040
Iteration 92, loss = 1.13845782
Iteration 93, loss = 1.48811793
Iteration 94, loss = 1.42781652
Iteration 95, loss = 0.97584724
Iteration 96, loss = 1.35397688
Iteration 97, loss = 1.30160348
Iteration 98, loss = 0.92134091
Iteration 99, loss = 1.60321455
Iteration 100, loss = 0.91647353
Iteration 101, loss = 1.24524893
Iteration 102, loss = 0.99435132
Iteration 103, loss = 1.24187491
Iteration 104, loss = 1.08463381
Iteration 105, loss = 0.98399019
Iteration 106, loss = 1.14313483
Iteration 107, loss = 0.93157027
Iteration 108, loss = 1.01246167
Iteration 109, loss = 1.53879644
Iteration 110, loss = 0.89340875
Iteration 111, loss = 1.35169219
Iteration 112, loss = 1.39872091
Iteration 113, loss = 0.86034744
Iteration 114, loss = 1.67479273
Iteration 115, loss = 1.39976355
Iteration 116, loss = 1.11166400
Iteration 117, loss = 1.30915601
Iteration 118, loss = 0.76317448
Iteration 119, loss = 1.50032944
Iteration 120, loss = 1.20990309
Iteration 121, loss = 0.97758815
Iteration 122, loss = 1.32955036
Iteration 123, loss = 1.24236463
Iteration 124, loss = 0.95440066
Iteration 125, loss = 1.17343498
Iteration 126, loss = 1.18325386
Iteration 127, loss = 0.95340311
Iteration 128, loss = 1.03507267
Iteration 129, loss = 1.11961346
Iteration 130, loss = 0.95210506
Iteration 131, loss = 0.95231147
Iteration 132, loss = 0.93849369
Iteration 133, loss = 0.92173763
Iteration 134, loss = 0.99729218
Iteration 135, loss = 0.89716444
Iteration 136, loss = 0.91874204
Iteration 137, loss = 1.05114141
Iteration 138, loss = 0.90086132
Iteration 139, loss = 1.00928145
Iteration 140, loss = 1.03722358
Iteration 141, loss = 0.88023981
Iteration 142, loss = 1.19034525
Iteration 143, loss = 0.94173196
Iteration 144, loss = 1.35525492
Iteration 145, loss = 1.19725168
Iteration 146, loss = 0.89586137
Iteration 147, loss = 1.18881443
Iteration 148, loss = 0.97585935
Iteration 149, loss = 0.88934507
Iteration 150, loss = 0.99654205
Iteration 151, loss = 0.92865468
Iteration 152, loss = 0.90037008
Iteration 153, loss = 0.89618739
Iteration 154, loss = 0.89418931
Iteration 155, loss = 0.88556876
Iteration 156, loss = 0.89161698
Iteration 157, loss = 0.87922772
Iteration 158, loss = 0.88264177
Iteration 159, loss = 0.87873101
Iteration 160, loss = 0.86561237
Iteration 161, loss = 0.83964518
Iteration 162, loss = 1.61643314
Iteration 163, loss = 1.02818211
Iteration 164, loss = 1.30057787
Iteration 165, loss = 1.01486254
Iteration 166, loss = 1.06278098
Iteration 167, loss = 1.20120826
Iteration 168, loss = 0.94059617
Iteration 169, loss = 1.03444351
Iteration 170, loss = 1.08052720
Iteration 171, loss = 0.88663384
Iteration 172, loss = 1.00629772
Iteration 173, loss = 0.99656666
Iteration 174, loss = 0.87777220
Iteration 175, loss = 0.98602550
Iteration 176, loss = 0.92876762
Iteration 177, loss = 0.79040712
Iteration 178, loss = 1.37547020
Iteration 179, loss = 0.93046289
Iteration 180, loss = 1.20337924
Iteration 181, loss = 1.25837530
Iteration 182, loss = 0.91368025
Iteration 183, loss = 1.15392987
Iteration 184, loss = 1.12899253
Iteration 185, loss = 0.88922401
Iteration 186, loss = 1.05032171
Iteration 187, loss = 0.93478490
Iteration 188, loss = 1.06809573
Iteration 189, loss = 1.05157062
Iteration 190, loss = 1.33549149
Iteration 191, loss = 1.02164163
Iteration 192, loss = 1.01492013
Iteration 193, loss = 1.21283468
Iteration 194, loss = 0.94405582
Iteration 195, loss = 1.03122204
Iteration 196, loss = 1.12456888
Iteration 197, loss = 0.92013523
Iteration 198, loss = 1.01229684
Iteration 199, loss = 1.06357241
Iteration 200, loss = 0.90635478
Iteration 201, loss = 0.98882791
Iteration 202, loss = 1.00808398
Iteration 203, loss = 0.88871551
Iteration 204, loss = 1.03010742
Iteration 205, loss = 0.97878193
Iteration 206, loss = 0.90731663
Iteration 207, loss = 1.00205628
Iteration 208, loss = 0.95770691
Iteration 209, loss = 0.90397636
Iteration 210, loss = 0.97028007
Iteration 211, loss = 0.93214048
Iteration 212, loss = 0.89952335
Iteration 213, loss = 0.95040560
Iteration 214, loss = 0.91823529
Iteration 215, loss = 0.90054499
Iteration 216, loss = 0.93546931
Iteration 217, loss = 0.90554302
Iteration 218, loss = 0.89641911
Iteration 219, loss = 0.91882411
Iteration 220, loss = 0.89223996
Iteration 221, loss = 0.89041492
Iteration 222, loss = 0.90103927
Iteration 223, loss = 0.87759727
Iteration 224, loss = 0.85967648
Iteration 225, loss = 0.95238708
Iteration 226, loss = 0.91681606
Iteration 227, loss = 0.89667393
Iteration 228, loss = 0.88258361
Iteration 229, loss = 1.65604693
Iteration 230, loss = 1.07915932
Iteration 231, loss = 1.20913001
Iteration 232, loss = 1.55248742
Iteration 233, loss = 1.27123921
Iteration 234, loss = 0.94871051
Iteration 235, loss = 1.26180990
Iteration 236, loss = 1.26504542
Iteration 237, loss = 0.93645406
Iteration 238, loss = 1.03842491
Iteration 239, loss = 1.18883661
Iteration 240, loss = 0.98555957
Iteration 241, loss = 0.93247676
Iteration 242, loss = 1.10650576
Iteration 243, loss = 1.01129987
Iteration 244, loss = 0.89395977
Iteration 245, loss = 0.92677733
Iteration 246, loss = 0.96025068
Iteration 247, loss = 0.93056896
Iteration 248, loss = 0.98088913
Iteration 249, loss = 0.97178493
Iteration 250, loss = 0.93175322
Iteration 251, loss = 0.95341619
Iteration 252, loss = 0.94534843
Iteration 253, loss = 0.90857014
Iteration 254, loss = 0.92249797
Iteration 255, loss = 0.92334305
Iteration 256, loss = 0.90035431
Iteration 257, loss = 0.91351968
Iteration 258, loss = 0.91959599
Iteration 259, loss = 0.90342893
Iteration 260, loss = 0.91108921
Iteration 261, loss = 0.91493880
Iteration 262, loss = 0.89637781
Iteration 263, loss = 0.90450994
Iteration 264, loss = 0.91116663
Iteration 265, loss = 0.91234976
Iteration 266, loss = 0.92241587
Iteration 267, loss = 0.92594836
Iteration 268, loss = 0.91700339
Iteration 269, loss = 0.91346677
Iteration 270, loss = 0.90842609
Iteration 271, loss = 0.90013796
Iteration 272, loss = 0.89968857
Iteration 273, loss = 0.89981730
Iteration 274, loss = 0.89730818
Iteration 275, loss = 0.89830502
Iteration 276, loss = 0.89678713
Iteration 277, loss = 0.88252633
Iteration 278, loss = 0.99566101
Iteration 279, loss = 0.90459604
Iteration 280, loss = 0.97070293
Iteration 281, loss = 0.90682995
Iteration 282, loss = 0.93992940
Iteration 283, loss = 0.91460650
Iteration 284, loss = 0.90311212
Iteration 285, loss = 0.91988697
Iteration 286, loss = 0.88548687
Iteration 287, loss = 0.91613855
Iteration 288, loss = 0.88193300
Iteration 289, loss = 0.89743285
Iteration 290, loss = 0.88160631
Iteration 291, loss = 0.92474333
Iteration 292, loss = 0.95268537
Iteration 293, loss = 0.98758998
Iteration 294, loss = 0.88394145
Iteration 295, loss = 0.97644441
Iteration 296, loss = 0.93091059
Iteration 297, loss = 0.92841203
Iteration 298, loss = 0.97793828
Iteration 299, loss = 0.89690176
Iteration 300, loss = 0.96814633
Iteration 301, loss = 0.97127414
Iteration 302, loss = 0.86662156
Iteration 303, loss = 1.30652583
Iteration 304, loss = 0.91245448
Iteration 305, loss = 1.10741647
Iteration 306, loss = 1.08106975
Iteration 307, loss = 0.85946739
Iteration 308, loss = 1.01514749
Iteration 309, loss = 0.94135835
Iteration 310, loss = 1.02515826
Iteration 311, loss = 0.97476767
Iteration 312, loss = 0.86944187
Iteration 313, loss = 0.97121122
Iteration 314, loss = 0.92595940
Iteration 315, loss = 0.88696251
Iteration 316, loss = 0.88809793
Iteration 317, loss = 0.90748334
Iteration 318, loss = 0.87610847
Iteration 319, loss = 0.87686618
Iteration 320, loss = 0.89185323
Iteration 321, loss = 0.87044307
Iteration 322, loss = 0.87388202
Iteration 323, loss = 0.88571809
Iteration 324, loss = 0.86983582
Iteration 325, loss = 0.85071394
Iteration 326, loss = 0.87611515
Iteration 327, loss = 0.88655702
Iteration 328, loss = 0.90267149
Iteration 329, loss = 0.90207642
Iteration 330, loss = 0.89792441
Iteration 331, loss = 0.89763388
Iteration 332, loss = 0.88779558
Iteration 333, loss = 0.87886777
Iteration 334, loss = 0.87830285
Iteration 335, loss = 0.87449761
Iteration 336, loss = 0.87161093
Iteration 337, loss = 0.87377314
Iteration 338, loss = 0.86418844
Iteration 339, loss = 0.87406618
Iteration 340, loss = 0.87443606
Iteration 341, loss = 0.87707908
Iteration 342, loss = 0.87595237
Iteration 343, loss = 0.87483849
Iteration 344, loss = 0.87385981
Iteration 345, loss = 0.87019341
Iteration 346, loss = 0.86878587
Iteration 347, loss = 0.86027894
Iteration 348, loss = 1.25195561
Iteration 349, loss = 1.16711230
Iteration 350, loss = 1.00974817
Iteration 351, loss = 1.36847383
Iteration 352, loss = 1.16754770
Iteration 353, loss = 1.02489987
Iteration 354, loss = 1.31499704
Iteration 355, loss = 1.12436958
Iteration 356, loss = 1.04719394
Iteration 357, loss = 1.22547780
Iteration 358, loss = 1.03070865
Iteration 359, loss = 1.01737759
Iteration 360, loss = 1.10562072
Iteration 361, loss = 0.96861814
Iteration 362, loss = 0.98127614
Iteration 363, loss = 1.03036862
Iteration 364, loss = 0.92050041
Iteration 365, loss = 0.88065901
Iteration 366, loss = 1.16469236
Iteration 367, loss = 1.01283966
Iteration 368, loss = 0.97035121
Iteration 369, loss = 1.10861637
Iteration 370, loss = 0.92520432
Iteration 371, loss = 0.94536670
Iteration 372, loss = 1.32072693
Iteration 373, loss = 0.95299182
Iteration 374, loss = 1.06839290
Iteration 375, loss = 1.00197480
Iteration 376, loss = 1.01775917
Iteration 377, loss = 1.03144209
Iteration 378, loss = 0.91307068
Iteration 379, loss = 1.20689161
Iteration 380, loss = 0.99443608
Iteration 381, loss = 1.08898948
Iteration 382, loss = 1.11770491
Iteration 383, loss = 0.96025225
Iteration 384, loss = 1.09208119
Iteration 385, loss = 1.01941592
Iteration 386, loss = 0.98782511
Iteration 387, loss = 1.07502375
Iteration 388, loss = 0.95852984
Iteration 389, loss = 0.98762508
Iteration 390, loss = 1.08861388
Iteration 391, loss = 1.03985209
Iteration 392, loss = 0.99841533
Iteration 393, loss = 1.05994712
Iteration 394, loss = 0.99321064
Iteration 395, loss = 1.00491764
Iteration 396, loss = 1.03141016
Iteration 397, loss = 0.97911006
Iteration 398, loss = 1.01253865
Iteration 399, loss = 1.00644235
Iteration 400, loss = 0.97829090
Iteration 401, loss = 1.00858717
Iteration 402, loss = 0.98492771
Iteration 403, loss = 0.97969483
Iteration 404, loss = 0.99492426
Iteration 405, loss = 0.96987811
Iteration 406, loss = 0.97891764
Iteration 407, loss = 0.97946514
