Iteration 1, loss = 0.69481578
Iteration 2, loss = 0.87877932
Iteration 3, loss = 0.68738237
Iteration 4, loss = 0.63160426
Iteration 5, loss = 0.69101255
Iteration 6, loss = 0.70475391
Iteration 7, loss = 0.59787551
Iteration 8, loss = 0.61974681
Iteration 9, loss = 0.66425774
Iteration 10, loss = 0.62873154
Iteration 11, loss = 0.62628887
Iteration 12, loss = 0.60796781
Iteration 13, loss = 0.63809013
Iteration 14, loss = 0.64733719
Iteration 15, loss = 0.64014463
Iteration 16, loss = 0.71449400
Iteration 17, loss = 0.58761436
Iteration 18, loss = 0.57211177
Iteration 19, loss = 0.55364673
Iteration 20, loss = 0.53697246
Iteration 21, loss = 0.53364806
Iteration 22, loss = 0.46681075
Iteration 23, loss = 0.44266160
Iteration 24, loss = 0.40742604
Iteration 25, loss = 0.39872887
Iteration 26, loss = 0.39590197
Iteration 27, loss = 0.38773797
Iteration 28, loss = 0.37289163
Iteration 29, loss = 0.26817964
Iteration 30, loss = 0.29988217
Iteration 31, loss = 0.24857285
Iteration 32, loss = 0.27418062
Iteration 33, loss = 0.22710919
Iteration 34, loss = 0.25366193
Iteration 35, loss = 0.20826932
Iteration 36, loss = 0.22221629
Iteration 37, loss = 0.21080294
Iteration 38, loss = 0.21271574
Iteration 39, loss = 0.20844966
Iteration 40, loss = 0.20222970
Iteration 41, loss = 0.19497592
Iteration 42, loss = 0.17902347
Iteration 43, loss = 0.19250216
Iteration 44, loss = 0.19217472
Iteration 45, loss = 0.19532503
Iteration 46, loss = 0.19642152
Iteration 47, loss = 0.17561168
Iteration 48, loss = 0.17446793
Iteration 49, loss = 0.16091656
Iteration 50, loss = 0.14387391
Iteration 51, loss = 0.14741043
Iteration 52, loss = 0.19682147
Iteration 53, loss = 0.19969607
Iteration 54, loss = 0.17084791
Iteration 55, loss = 0.18223553
Iteration 56, loss = 0.20504614
Iteration 57, loss = 0.21157340
Iteration 58, loss = 0.18000482
Iteration 59, loss = 0.13399144
Iteration 60, loss = 0.18474469
Iteration 61, loss = 0.15535723
Iteration 62, loss = 0.12047434
Iteration 63, loss = 0.17095794
Iteration 64, loss = 0.14007489
Iteration 65, loss = 0.11048147
Iteration 66, loss = 0.13622308
Iteration 67, loss = 0.13697861
Iteration 68, loss = 0.12275885
Iteration 69, loss = 0.20943976
Iteration 70, loss = 0.14285822
Iteration 71, loss = 0.18492952
Iteration 72, loss = 0.16444671
