Iteration 1, loss = 0.69828000
Iteration 2, loss = 1.04638311
Iteration 3, loss = 5.90399218
Iteration 4, loss = 3.70602944
Iteration 5, loss = 2.82889345
Iteration 6, loss = 2.67956961
Iteration 7, loss = 0.90629527
Iteration 8, loss = 1.69948661
Iteration 9, loss = 1.42399472
Iteration 10, loss = 1.52058850
Iteration 11, loss = 1.26209519
Iteration 12, loss = 1.02638284
Iteration 13, loss = 1.31008479
Iteration 14, loss = 0.87800847
Iteration 15, loss = 0.97719616
Iteration 16, loss = 1.02116120
Iteration 17, loss = 1.29497116
Iteration 18, loss = 2.70620079
Iteration 19, loss = 1.13458012
Iteration 20, loss = 1.01605411
Iteration 21, loss = 0.86279687
Iteration 22, loss = 0.92685583
Iteration 23, loss = 1.92202554
Iteration 24, loss = 1.18239000
Iteration 25, loss = 1.43225015
Iteration 26, loss = 0.85089488
Iteration 27, loss = 2.16597057
Iteration 28, loss = 1.44023715
Iteration 29, loss = 1.32690430
Iteration 30, loss = 1.58484506
Iteration 31, loss = 0.89692473
Iteration 32, loss = 0.86019468
Iteration 33, loss = 0.92171035
Iteration 34, loss = 0.92853303
Iteration 35, loss = 0.94544215
Iteration 36, loss = 0.89133547
Iteration 37, loss = 1.04639593
Iteration 38, loss = 0.91568734
Iteration 39, loss = 0.84371232
Iteration 40, loss = 0.95629464
Iteration 41, loss = 1.10961460
Iteration 42, loss = 0.87100273
Iteration 43, loss = 0.87300638
Iteration 44, loss = 1.31130133
Iteration 45, loss = 0.86833851
Iteration 46, loss = 0.97422047
Iteration 47, loss = 0.99816445
Iteration 48, loss = 0.90103229
Iteration 49, loss = 1.29375784
Iteration 50, loss = 0.94009207
Iteration 51, loss = 0.93965130
Iteration 52, loss = 0.90420017
Iteration 53, loss = 1.04983339
Iteration 54, loss = 0.98889936
Iteration 55, loss = 0.87608727
Iteration 56, loss = 0.98312177
Iteration 57, loss = 0.85809924
Iteration 58, loss = 0.87468079
Iteration 59, loss = 0.82460540
Iteration 60, loss = 0.84860159
Iteration 61, loss = 0.78868151
Iteration 62, loss = 0.84687531
Iteration 63, loss = 0.73443554
Iteration 64, loss = 1.16445681
Iteration 65, loss = 0.83316675
Iteration 66, loss = 0.61587707
Iteration 67, loss = 0.90006608
Iteration 68, loss = 0.82703877
Iteration 69, loss = 0.84610652
Iteration 70, loss = 0.85948220
Iteration 71, loss = 0.86753180
Iteration 72, loss = 0.88546299
Iteration 73, loss = 0.86343084
Iteration 74, loss = 1.14150690
Iteration 75, loss = 0.91277791
Iteration 76, loss = 1.05968668
Iteration 77, loss = 1.00845043
Iteration 78, loss = 0.90917572
Iteration 79, loss = 1.11011873
Iteration 80, loss = 0.92040117
Iteration 81, loss = 1.01503783
Iteration 82, loss = 0.96003257
Iteration 83, loss = 1.30180874
Iteration 84, loss = 0.89909126
Iteration 85, loss = 0.92894424
Iteration 86, loss = 0.87505728
Iteration 87, loss = 0.94023528
Iteration 88, loss = 0.87740753
Iteration 89, loss = 0.90655129
Iteration 90, loss = 0.87821636
Iteration 91, loss = 0.96437729
Iteration 92, loss = 0.85254019
Iteration 93, loss = 0.93405865
Iteration 94, loss = 0.94279704
Iteration 95, loss = 0.96013384
Iteration 96, loss = 1.02775266
Iteration 97, loss = 0.84246451
Iteration 98, loss = 0.89581628
Iteration 99, loss = 0.85306429
Iteration 100, loss = 0.97370401
Iteration 101, loss = 0.94067282
Iteration 102, loss = 1.05005527
Iteration 103, loss = 1.07780750
Iteration 104, loss = 0.93896731
Iteration 105, loss = 1.08734203
Iteration 106, loss = 0.91752970
Iteration 107, loss = 1.01090058
Iteration 108, loss = 0.95161116
Iteration 109, loss = 0.91574946
Iteration 110, loss = 0.85405605
Iteration 111, loss = 1.10674344
Iteration 112, loss = 0.88787823
Iteration 113, loss = 1.06596125
Iteration 114, loss = 0.89162516
Iteration 115, loss = 0.93534357
Iteration 116, loss = 1.11021725
Iteration 117, loss = 1.05790877
Iteration 118, loss = 1.13568700
Iteration 119, loss = 0.93005960
Iteration 120, loss = 1.10175068
Iteration 121, loss = 0.87583921
Iteration 122, loss = 0.89178949
Iteration 123, loss = 0.93198335
Iteration 124, loss = 0.89399453
