Iteration 1, loss = 0.74392221
Iteration 2, loss = 2.81614416
Iteration 3, loss = 1.42619637
Iteration 4, loss = 0.79375000
Iteration 5, loss = 0.92416795
Iteration 6, loss = 1.01202904
Iteration 7, loss = 0.91599208
Iteration 8, loss = 0.87072700
Iteration 9, loss = 0.86413027
Iteration 10, loss = 0.89333059
Iteration 11, loss = 2.39225544
Iteration 12, loss = 1.15397090
Iteration 13, loss = 0.77865956
Iteration 14, loss = 0.77259857
Iteration 15, loss = 0.81439257
Iteration 16, loss = 1.31243354
Iteration 17, loss = 0.96422930
Iteration 18, loss = 0.83710887
Iteration 19, loss = 0.80589598
Iteration 20, loss = 1.14504048
Iteration 21, loss = 1.08583368
Iteration 22, loss = 0.95460215
Iteration 23, loss = 0.80670900
Iteration 24, loss = 0.80336027
Iteration 25, loss = 0.58257753
Iteration 26, loss = 1.03986711
Iteration 27, loss = 1.03839017
Iteration 28, loss = 0.91969382
Iteration 29, loss = 0.81947740
Iteration 30, loss = 1.45912309
Iteration 31, loss = 1.16304691
Iteration 32, loss = 0.86508590
Iteration 33, loss = 0.78995741
Iteration 34, loss = 0.96422732
Iteration 35, loss = 1.15198913
Iteration 36, loss = 1.21008075
Iteration 37, loss = 1.12999223
Iteration 38, loss = 0.96657286
Iteration 39, loss = 0.81753530
Iteration 40, loss = 0.78326530
Iteration 41, loss = 0.86224880
Iteration 42, loss = 0.95270673
Iteration 43, loss = 0.96665081
Iteration 44, loss = 0.81880057
Iteration 45, loss = 0.76160735
Iteration 46, loss = 0.81456307
Iteration 47, loss = 0.83497363
Iteration 48, loss = 0.79308836
Iteration 49, loss = 0.76185558
Iteration 50, loss = 0.78088691
Iteration 51, loss = 0.98831288
Iteration 52, loss = 0.98519378
Iteration 53, loss = 0.93870797
Iteration 54, loss = 0.79243896
Iteration 55, loss = 0.78900473
Iteration 56, loss = 0.89751658
Iteration 57, loss = 0.90307670
Iteration 58, loss = 0.80769251
Iteration 59, loss = 0.75946212
Iteration 60, loss = 0.81399903
Iteration 61, loss = 0.84673877
Iteration 62, loss = 0.79240707
Iteration 63, loss = 1.16455320
Iteration 64, loss = 0.98719016
Iteration 65, loss = 0.78597228
Iteration 66, loss = 0.75112996
Iteration 67, loss = 0.80772995
Iteration 68, loss = 1.10153000
Iteration 69, loss = 0.78494945
