Iteration 1, loss = 0.70269224
Iteration 2, loss = 0.74281458
Iteration 3, loss = 2.30279334
Iteration 4, loss = 0.80336170
Iteration 5, loss = 0.58170254
Iteration 6, loss = 0.77852949
Iteration 7, loss = 0.65454557
Iteration 8, loss = 1.04884301
Iteration 9, loss = 0.74834827
Iteration 10, loss = 0.80601609
Iteration 11, loss = 0.94737482
Iteration 12, loss = 0.83136317
Iteration 13, loss = 0.72642016
Iteration 14, loss = 0.76760332
Iteration 15, loss = 0.82409618
Iteration 16, loss = 0.78799244
Iteration 17, loss = 0.72330734
Iteration 18, loss = 0.73189312
Iteration 19, loss = 0.76003943
Iteration 20, loss = 0.89867441
Iteration 21, loss = 0.77017258
Iteration 22, loss = 0.71165236
Iteration 23, loss = 0.79054688
Iteration 24, loss = 0.84893093
Iteration 25, loss = 0.80416701
Iteration 26, loss = 0.72481570
Iteration 27, loss = 0.72152856
Iteration 28, loss = 0.77735781
Iteration 29, loss = 0.79076971
Iteration 30, loss = 0.96635476
Iteration 31, loss = 0.70967093
Iteration 32, loss = 0.79631138
Iteration 33, loss = 0.84311112
Iteration 34, loss = 0.73001000
Iteration 35, loss = 0.69848744
Iteration 36, loss = 0.68822518
Iteration 37, loss = 0.77923307
Iteration 38, loss = 0.73813195
Iteration 39, loss = 0.71783339
Iteration 40, loss = 0.70552032
Iteration 41, loss = 0.71311042
Iteration 42, loss = 0.71102524
Iteration 43, loss = 0.56162907
Iteration 44, loss = 0.87047307
Iteration 45, loss = 0.79893666
Iteration 46, loss = 0.72607819
Iteration 47, loss = 0.73442231
Iteration 48, loss = 0.71765622
Iteration 49, loss = 0.71876741
Iteration 50, loss = 0.73108004
Iteration 51, loss = 0.72428358
Iteration 52, loss = 0.65055289
Iteration 53, loss = 0.74076149
Iteration 54, loss = 0.75845710
Iteration 55, loss = 0.73889340
Iteration 56, loss = 0.74700332
Iteration 57, loss = 0.73251856
Iteration 58, loss = 0.86969004
Iteration 59, loss = 0.81549438
Iteration 60, loss = 0.72970393
Iteration 61, loss = 0.75087354
Iteration 62, loss = 0.75000896
Iteration 63, loss = 0.79135780
Iteration 64, loss = 0.72320432
Iteration 65, loss = 0.72286344
Iteration 66, loss = 0.71110142
Iteration 67, loss = 0.71769970
Iteration 68, loss = 0.69756603
Iteration 69, loss = 0.75245562
Iteration 70, loss = 0.71062617
Iteration 71, loss = 0.72862732
Iteration 72, loss = 0.75095961
Iteration 73, loss = 0.73306226
Iteration 74, loss = 0.72672851
Iteration 75, loss = 0.71664932
Iteration 76, loss = 0.71562942
Iteration 77, loss = 0.71654502
Iteration 78, loss = 0.68933356
Iteration 79, loss = 0.86682901
Iteration 80, loss = 0.76804910
Iteration 81, loss = 0.71846078
Iteration 82, loss = 0.77732360
Iteration 83, loss = 0.83696266
Iteration 84, loss = 0.81485663
Iteration 85, loss = 0.74544883
Iteration 86, loss = 0.71840698
Iteration 87, loss = 0.75523041
Iteration 88, loss = 0.78662455
Iteration 89, loss = 0.76707102
Iteration 90, loss = 0.72398865
Iteration 91, loss = 0.71327428
Iteration 92, loss = 0.73864709
Iteration 93, loss = 0.75386408
Iteration 94, loss = 0.73661400
Iteration 95, loss = 0.71233520
Iteration 96, loss = 0.71267124
Iteration 97, loss = 0.73012299
Iteration 98, loss = 0.73543012
Iteration 99, loss = 0.72165545
Iteration 100, loss = 0.70920085
Iteration 101, loss = 0.71343624
Iteration 102, loss = 0.72357660
Iteration 103, loss = 0.72262642
Iteration 104, loss = 0.71233002
Iteration 105, loss = 0.70735089
Iteration 106, loss = 0.71229712
Iteration 107, loss = 0.71668603
