Iteration 1, loss = 0.73230775
Iteration 2, loss = 1.94850326
Iteration 3, loss = 1.21003815
Iteration 4, loss = 0.72958030
Iteration 5, loss = 0.79141989
Iteration 6, loss = 0.99007858
Iteration 7, loss = 1.00334634
Iteration 8, loss = 1.15205736
Iteration 9, loss = 0.71963336
Iteration 10, loss = 0.62525350
Iteration 11, loss = 0.68717301
Iteration 12, loss = 0.67724163
Iteration 13, loss = 0.63331478
Iteration 14, loss = 0.63916762
Iteration 15, loss = 0.53235903
Iteration 16, loss = 0.47853032
Iteration 17, loss = 0.58176739
Iteration 18, loss = 0.62172512
Iteration 19, loss = 0.46844672
Iteration 20, loss = 0.49522461
Iteration 21, loss = 0.55962626
Iteration 22, loss = 0.38179046
Iteration 23, loss = 0.44682855
Iteration 24, loss = 0.40514505
Iteration 25, loss = 0.49412277
Iteration 26, loss = 0.49670211
Iteration 27, loss = 0.50630674
Iteration 28, loss = 0.47666179
Iteration 29, loss = 0.45146519
Iteration 30, loss = 0.41966587
Iteration 31, loss = 0.40236006
Iteration 32, loss = 0.40265964
Iteration 33, loss = 0.37552157
Iteration 34, loss = 0.36586993
Iteration 35, loss = 0.33845895
Iteration 36, loss = 0.32037700
Iteration 37, loss = 0.32154341
Iteration 38, loss = 0.31210990
Iteration 39, loss = 0.29538916
Iteration 40, loss = 0.25607517
Iteration 41, loss = 0.24941674
Iteration 42, loss = 0.22784633
Iteration 43, loss = 0.19896206
Iteration 44, loss = 0.20234922
Iteration 45, loss = 0.23636663
Iteration 46, loss = 0.21306379
Iteration 47, loss = 0.22151444
Iteration 48, loss = 0.20191774
Iteration 49, loss = 0.22485815
Iteration 50, loss = 0.18822745
Iteration 51, loss = 0.18827418
Iteration 52, loss = 0.18209822
Iteration 53, loss = 0.16510499
Iteration 54, loss = 0.16324781
Iteration 55, loss = 0.16220605
Iteration 56, loss = 0.15320566
Iteration 57, loss = 0.15210359
Iteration 58, loss = 0.14953986
Iteration 59, loss = 0.13528701
Iteration 60, loss = 0.13945042
Iteration 61, loss = 0.15338388
Iteration 62, loss = 0.16291187
Iteration 63, loss = 0.13787692
Iteration 64, loss = 0.12983636
Iteration 65, loss = 0.16658287
Iteration 66, loss = 0.24420791
Iteration 67, loss = 0.13272020
Iteration 68, loss = 0.29196507
Iteration 69, loss = 0.47948731
Iteration 70, loss = 0.51943467
Iteration 71, loss = 0.18358739
Iteration 72, loss = 0.42381784
Iteration 73, loss = 0.57883408
Iteration 74, loss = 0.52232846
Iteration 75, loss = 0.37964105
Iteration 76, loss = 0.53794225
Iteration 77, loss = 0.54536221
Iteration 78, loss = 0.60133252
Iteration 79, loss = 0.73108030
Iteration 80, loss = 0.44535332
Iteration 81, loss = 0.41990115
Iteration 82, loss = 0.37437398
Iteration 83, loss = 0.46151679
Iteration 84, loss = 0.51126160
Iteration 85, loss = 0.49895222
Iteration 86, loss = 0.38797531
Iteration 87, loss = 0.31515942
Iteration 88, loss = 0.41604033
Iteration 89, loss = 0.24633346
Iteration 90, loss = 0.25585704
Iteration 91, loss = 0.38372866
Iteration 92, loss = 0.21914660
Iteration 93, loss = 0.33946758
Iteration 94, loss = 0.47913264
Iteration 95, loss = 0.32790280
Iteration 96, loss = 0.27638806
Iteration 97, loss = 0.31246386
Iteration 98, loss = 0.31183019
Iteration 99, loss = 0.22665671
Iteration 100, loss = 0.20120704
Iteration 101, loss = 0.25612301
Iteration 102, loss = 0.25851985
Iteration 103, loss = 0.20494117
Iteration 104, loss = 0.17132528
Iteration 105, loss = 0.25378851
Iteration 106, loss = 0.22988968
Iteration 107, loss = 0.16852597
Iteration 108, loss = 0.18915715
Iteration 109, loss = 0.19728438
Iteration 110, loss = 0.18515331
Iteration 111, loss = 0.15958133
Iteration 112, loss = 0.18114881
Iteration 113, loss = 0.15333863
Iteration 114, loss = 0.15515464
Iteration 115, loss = 0.15725988
Iteration 116, loss = 0.15214843
Iteration 117, loss = 0.15152910
Iteration 118, loss = 0.14700885
Iteration 119, loss = 0.14570245
Iteration 120, loss = 0.13770251
Iteration 121, loss = 0.14101179
Iteration 122, loss = 0.12750866
Iteration 123, loss = 0.12654606
Iteration 124, loss = 0.11838009
Iteration 125, loss = 0.11765375
Iteration 126, loss = 0.11316945
Iteration 127, loss = 0.11181875
Iteration 128, loss = 0.11079721
Iteration 129, loss = 0.10936630
Iteration 130, loss = 0.10923019
Iteration 131, loss = 0.10803777
Iteration 132, loss = 0.10572899
Iteration 133, loss = 0.10538040
Iteration 134, loss = 0.10295398
Iteration 135, loss = 0.10186306
Iteration 136, loss = 0.10083246
Iteration 137, loss = 0.09838138
Iteration 138, loss = 0.09792278
Iteration 139, loss = 0.09612790
Iteration 140, loss = 0.09416875
Iteration 141, loss = 0.09373697
Iteration 142, loss = 0.09130663
Iteration 143, loss = 0.08982204
Iteration 144, loss = 0.08832386
Iteration 145, loss = 0.08605546
Iteration 146, loss = 0.08473531
Iteration 147, loss = 0.08375712
Iteration 148, loss = 0.08270546
Iteration 149, loss = 0.08005311
Iteration 150, loss = 0.07830932
Iteration 151, loss = 0.07738265
Iteration 152, loss = 0.07651882
Iteration 153, loss = 0.07600116
Iteration 154, loss = 0.07394663
Iteration 155, loss = 0.07293746
Iteration 156, loss = 0.07197476
Iteration 157, loss = 0.07180097
Iteration 158, loss = 0.07247520
Iteration 159, loss = 0.07515606
Iteration 160, loss = 0.06880609
Iteration 161, loss = 0.06607772
Iteration 162, loss = 0.06901378
Iteration 163, loss = 0.08080540
Iteration 164, loss = 0.10379130
Iteration 165, loss = 0.09527370
Iteration 166, loss = 0.13413915
Iteration 167, loss = 0.14018558
Iteration 168, loss = 0.11362223
Iteration 169, loss = 0.14780108
Iteration 170, loss = 0.14239436
Iteration 171, loss = 0.08510771
Iteration 172, loss = 0.14218034
Iteration 173, loss = 0.16332677
Iteration 174, loss = 0.14502908
Iteration 175, loss = 0.13651775
Iteration 176, loss = 0.16841852
Iteration 177, loss = 0.21823873
Iteration 178, loss = 0.16510731
Iteration 179, loss = 0.25483382
Iteration 180, loss = 0.24169041
Iteration 181, loss = 0.16268613
Iteration 182, loss = 0.19335906
Iteration 183, loss = 0.14505318
Iteration 184, loss = 0.20521744
Iteration 185, loss = 0.15584508
Iteration 186, loss = 0.19945611
Iteration 187, loss = 0.26770953
Iteration 188, loss = 0.11997114
Iteration 189, loss = 0.32917180
Iteration 190, loss = 0.13437004
Iteration 191, loss = 0.18980177
Iteration 192, loss = 0.32211748
Iteration 193, loss = 0.23455255
Iteration 194, loss = 0.18866437
Iteration 195, loss = 0.26774883
Iteration 196, loss = 0.12428915
Iteration 197, loss = 0.20946419
Iteration 198, loss = 0.25293405
Iteration 199, loss = 0.20697431
Iteration 200, loss = 0.17353483
Iteration 201, loss = 0.20579292
Iteration 202, loss = 0.12489681
Iteration 203, loss = 0.16522329
Iteration 204, loss = 0.17031284
Iteration 205, loss = 0.15024766
Iteration 206, loss = 0.13489099
Iteration 207, loss = 0.15952463
Iteration 208, loss = 0.11948405
Iteration 209, loss = 0.14605716
Iteration 210, loss = 0.13683293
Iteration 211, loss = 0.11374860
Iteration 212, loss = 0.13981617
Iteration 213, loss = 0.10451239
Iteration 214, loss = 0.14438982
Iteration 215, loss = 0.10665111
Iteration 216, loss = 0.12273553
Iteration 217, loss = 0.10868744
Iteration 218, loss = 0.09716396
Iteration 219, loss = 0.10886256
Iteration 220, loss = 0.09730719
Iteration 221, loss = 0.10286987
Iteration 222, loss = 0.09249642
Iteration 223, loss = 0.10638116
Iteration 224, loss = 0.09166377
Iteration 225, loss = 0.09846377
Iteration 226, loss = 0.09098677
Iteration 227, loss = 0.08992500
Iteration 228, loss = 0.09223205
Iteration 229, loss = 0.08626618
Iteration 230, loss = 0.09060838
Iteration 231, loss = 0.08545891
Iteration 232, loss = 0.08761029
Iteration 233, loss = 0.08365107
Iteration 234, loss = 0.08601109
Iteration 235, loss = 0.08372300
Iteration 236, loss = 0.08382364
Iteration 237, loss = 0.08162653
Iteration 238, loss = 0.08143393
Iteration 239, loss = 0.08127591
Iteration 240, loss = 0.07990562
Iteration 241, loss = 0.08017769
Iteration 242, loss = 0.07751517
Iteration 243, loss = 0.07844940
Iteration 244, loss = 0.07602580
Iteration 245, loss = 0.07683993
Iteration 246, loss = 0.07501852
Iteration 247, loss = 0.07464684
Iteration 248, loss = 0.07402244
Iteration 249, loss = 0.07211337
Iteration 250, loss = 0.07166736
Iteration 251, loss = 0.06764512
Iteration 252, loss = 0.06556710
Iteration 253, loss = 0.06934252
Iteration 254, loss = 0.06861668
Iteration 255, loss = 0.06383280
