Iteration 1, loss = 0.79081987
Iteration 2, loss = 1.01509763
Iteration 3, loss = 0.63295004
Iteration 4, loss = 0.66199037
Iteration 5, loss = 0.68816518
Iteration 6, loss = 0.68131958
Iteration 7, loss = 0.63977163
Iteration 8, loss = 0.64475545
Iteration 9, loss = 0.59469591
Iteration 10, loss = 0.62249932
Iteration 11, loss = 0.60286178
Iteration 12, loss = 0.57977223
Iteration 13, loss = 0.48347683
Iteration 14, loss = 0.53097549
Iteration 15, loss = 0.46696952
Iteration 16, loss = 0.68471718
Iteration 17, loss = 0.60406963
Iteration 18, loss = 0.55159197
Iteration 19, loss = 0.49905152
Iteration 20, loss = 0.44955354
Iteration 21, loss = 0.49896295
Iteration 22, loss = 0.39033384
Iteration 23, loss = 0.45534340
Iteration 24, loss = 0.43506140
Iteration 25, loss = 0.51951158
Iteration 26, loss = 0.39503242
Iteration 27, loss = 0.50187491
Iteration 28, loss = 0.46671601
Iteration 29, loss = 0.41005275
Iteration 30, loss = 0.41604745
Iteration 31, loss = 0.37112529
Iteration 32, loss = 0.26942121
Iteration 33, loss = 0.39425611
Iteration 34, loss = 0.32403909
Iteration 35, loss = 0.21791754
Iteration 36, loss = 0.35285764
Iteration 37, loss = 0.33769307
Iteration 38, loss = 0.33079536
Iteration 39, loss = 0.37557481
Iteration 40, loss = 0.34994617
Iteration 41, loss = 0.34544190
Iteration 42, loss = 0.32845658
Iteration 43, loss = 0.21433904
Iteration 44, loss = 0.28377310
Iteration 45, loss = 0.26611398
Iteration 46, loss = 0.19997422
Iteration 47, loss = 0.31922241
Iteration 48, loss = 0.21592953
Iteration 49, loss = 0.22868338
Iteration 50, loss = 0.28132176
Iteration 51, loss = 0.23900229
Iteration 52, loss = 0.21265664
Iteration 53, loss = 0.23570281
Iteration 54, loss = 0.18408252
Iteration 55, loss = 0.20146551
Iteration 56, loss = 0.20490444
Iteration 57, loss = 0.21442886
Iteration 58, loss = 0.21635131
Iteration 59, loss = 0.21431361
Iteration 60, loss = 0.21056689
Iteration 61, loss = 0.20644363
Iteration 62, loss = 0.20501251
Iteration 63, loss = 0.20098909
Iteration 64, loss = 0.19817210
Iteration 65, loss = 0.19156782
Iteration 66, loss = 0.18542641
Iteration 67, loss = 0.17260993
Iteration 68, loss = 0.16841443
Iteration 69, loss = 0.17002863
Iteration 70, loss = 0.16174994
Iteration 71, loss = 0.16072260
Iteration 72, loss = 0.16309055
Iteration 73, loss = 0.16592354
Iteration 74, loss = 0.16169617
Iteration 75, loss = 0.16258844
Iteration 76, loss = 0.15700332
Iteration 77, loss = 0.15075441
Iteration 78, loss = 0.15542774
Iteration 79, loss = 0.13971620
Iteration 80, loss = 0.14633518
Iteration 81, loss = 0.12851676
Iteration 82, loss = 0.13437998
Iteration 83, loss = 0.17190890
Iteration 84, loss = 0.15958965
Iteration 85, loss = 0.17472235
Iteration 86, loss = 0.16972896
Iteration 87, loss = 0.15102490
Iteration 88, loss = 0.19195807
Iteration 89, loss = 0.14399505
Iteration 90, loss = 0.16409684
Iteration 91, loss = 0.11483258
Iteration 92, loss = 0.12897995
Iteration 93, loss = 0.14401667
Iteration 94, loss = 0.15646774
Iteration 95, loss = 0.23990304
Iteration 96, loss = 0.18117979
Iteration 97, loss = 0.14189696
Iteration 98, loss = 0.19523489
Iteration 99, loss = 0.17469911
Iteration 100, loss = 0.21558572
Iteration 101, loss = 0.17207419
Iteration 102, loss = 0.24509561
Iteration 103, loss = 0.28744844
Iteration 104, loss = 0.14069400
Iteration 105, loss = 0.31142755
Iteration 106, loss = 0.12990847
Iteration 107, loss = 0.24224951
Iteration 108, loss = 0.19260020
Iteration 109, loss = 0.19030784
Iteration 110, loss = 0.16925918
Iteration 111, loss = 0.16483045
Iteration 112, loss = 0.15032322
Iteration 113, loss = 0.15989255
Iteration 114, loss = 0.16097178
Iteration 115, loss = 0.13299616
Iteration 116, loss = 0.14420721
Iteration 117, loss = 0.12804865
Iteration 118, loss = 0.13821063
Iteration 119, loss = 0.11874742
Iteration 120, loss = 0.13450520
Iteration 121, loss = 0.11650818
Iteration 122, loss = 0.12668792
Iteration 123, loss = 0.10771509
Iteration 124, loss = 0.12575882
Iteration 125, loss = 0.11319986
Iteration 126, loss = 0.11684121
Iteration 127, loss = 0.10899934
Iteration 128, loss = 0.10367778
Iteration 129, loss = 0.11160442
Iteration 130, loss = 0.09752717
Iteration 131, loss = 0.11520207
Iteration 132, loss = 0.09478724
Iteration 133, loss = 0.09944642
Iteration 134, loss = 0.09124769
Iteration 135, loss = 0.08967927
Iteration 136, loss = 0.08475217
Iteration 137, loss = 0.08088694
Iteration 138, loss = 0.07995211
Iteration 139, loss = 0.07827690
Iteration 140, loss = 0.07652160
Iteration 141, loss = 0.07574609
Iteration 142, loss = 0.07653265
Iteration 143, loss = 0.07641145
Iteration 144, loss = 0.07764726
Iteration 145, loss = 0.08027069
Iteration 146, loss = 0.07377047
Iteration 147, loss = 0.07558924
Iteration 148, loss = 0.08369160
Iteration 149, loss = 0.07978250
Iteration 150, loss = 0.07317029
Iteration 151, loss = 0.06991247
Iteration 152, loss = 0.07290873
Iteration 153, loss = 0.07372502
Iteration 154, loss = 0.06862300
Iteration 155, loss = 0.06930889
Iteration 156, loss = 0.07102847
Iteration 157, loss = 0.06775792
Iteration 158, loss = 0.06713791
Iteration 159, loss = 0.07163380
Iteration 160, loss = 0.06590467
Iteration 161, loss = 0.06905926
Iteration 162, loss = 0.09100476
Iteration 163, loss = 0.09838600
Iteration 164, loss = 0.07454848
Iteration 165, loss = 0.17118033
Iteration 166, loss = 0.18093255
Iteration 167, loss = 0.13389046
Iteration 168, loss = 0.29966538
Iteration 169, loss = 0.23241550
Iteration 170, loss = 0.46184909
Iteration 171, loss = 0.30696101
Iteration 172, loss = 0.47310350
Iteration 173, loss = 0.43922126
Iteration 174, loss = 0.32691709
Iteration 175, loss = 0.23680584
Iteration 176, loss = 0.36101839
Iteration 177, loss = 0.32071971
Iteration 178, loss = 0.13731561
Iteration 179, loss = 0.21308800
Iteration 180, loss = 0.11922009
Iteration 181, loss = 0.15029348
Iteration 182, loss = 0.18726232
Iteration 183, loss = 0.16248434
Iteration 184, loss = 0.12517351
Iteration 185, loss = 0.17241136
Iteration 186, loss = 0.14779690
Iteration 187, loss = 0.11160813
Iteration 188, loss = 0.13346776
Iteration 189, loss = 0.09310758
Iteration 190, loss = 0.11325496
Iteration 191, loss = 0.10405874
Iteration 192, loss = 0.09813271
Iteration 193, loss = 0.10965278
Iteration 194, loss = 0.09629428
Iteration 195, loss = 0.10461870
Iteration 196, loss = 0.08735208
Iteration 197, loss = 0.09957113
Iteration 198, loss = 0.08133130
Iteration 199, loss = 0.09107746
Iteration 200, loss = 0.08493891
Iteration 201, loss = 0.08821980
Iteration 202, loss = 0.08088598
Iteration 203, loss = 0.08522913
Iteration 204, loss = 0.08065294
Iteration 205, loss = 0.08254494
Iteration 206, loss = 0.07696148
Iteration 207, loss = 0.07854422
Iteration 208, loss = 0.07459592
Iteration 209, loss = 0.07660036
Iteration 210, loss = 0.07387980
Iteration 211, loss = 0.07579223
Iteration 212, loss = 0.07346639
Iteration 213, loss = 0.07500143
Iteration 214, loss = 0.07299891
Iteration 215, loss = 0.07364988
Iteration 216, loss = 0.07180313
Iteration 217, loss = 0.07234480
Iteration 218, loss = 0.07075160
Iteration 219, loss = 0.07131460
Iteration 220, loss = 0.06983563
Iteration 221, loss = 0.07070358
Iteration 222, loss = 0.06930538
Iteration 223, loss = 0.07018854
Iteration 224, loss = 0.06869290
Iteration 225, loss = 0.06957773
Iteration 226, loss = 0.06807432
Iteration 227, loss = 0.06884685
Iteration 228, loss = 0.06740617
