Iteration 1, loss = 0.70090195
Iteration 2, loss = 4.65591055
Iteration 3, loss = 1.64268316
Iteration 4, loss = 0.99172338
Iteration 5, loss = 1.53069499
Iteration 6, loss = 1.52906014
Iteration 7, loss = 1.11768047
Iteration 8, loss = 0.70577299
Iteration 9, loss = 1.05066994
Iteration 10, loss = 0.89224771
Iteration 11, loss = 0.72829013
Iteration 12, loss = 0.70325997
Iteration 13, loss = 0.85396517
Iteration 14, loss = 0.75147683
Iteration 15, loss = 0.77519119
Iteration 16, loss = 0.69594976
Iteration 17, loss = 0.47564578
Iteration 18, loss = 0.95227220
Iteration 19, loss = 0.99603875
Iteration 20, loss = 0.72991757
Iteration 21, loss = 0.78323059
Iteration 22, loss = 0.84414891
Iteration 23, loss = 0.86754760
Iteration 24, loss = 0.94269494
Iteration 25, loss = 0.77012292
Iteration 26, loss = 0.96114825
Iteration 27, loss = 0.80144317
Iteration 28, loss = 0.77886812
Iteration 29, loss = 0.78277112
Iteration 30, loss = 0.84725234
Iteration 31, loss = 0.81287320
Iteration 32, loss = 0.83901236
Iteration 33, loss = 0.78928764
Iteration 34, loss = 0.80685885
Iteration 35, loss = 0.79130836
Iteration 36, loss = 0.78505626
Iteration 37, loss = 0.77545058
Iteration 38, loss = 0.78178462
Iteration 39, loss = 0.79757906
Iteration 40, loss = 0.86332888
Iteration 41, loss = 1.04965432
Iteration 42, loss = 0.73705849
Iteration 43, loss = 0.93496868
Iteration 44, loss = 1.05132899
Iteration 45, loss = 0.77935078
Iteration 46, loss = 0.92091914
Iteration 47, loss = 0.79713738
Iteration 48, loss = 0.88180470
Iteration 49, loss = 0.82639487
Iteration 50, loss = 1.01703105
Iteration 51, loss = 0.94376945
Iteration 52, loss = 0.85829884
Iteration 53, loss = 0.95498901
Iteration 54, loss = 0.80269516
Iteration 55, loss = 0.87875687
Iteration 56, loss = 1.26747812
Iteration 57, loss = 0.80013105
Iteration 58, loss = 1.24008276
Iteration 59, loss = 1.20753179
Iteration 60, loss = 0.88595809
Iteration 61, loss = 0.83957152
Iteration 62, loss = 1.07324611
Iteration 63, loss = 1.01649586
Iteration 64, loss = 0.78495849
Iteration 65, loss = 0.89583237
Iteration 66, loss = 0.94232904
Iteration 67, loss = 0.76775335
Iteration 68, loss = 0.93426169
Iteration 69, loss = 0.85886933
Iteration 70, loss = 0.76721429
Iteration 71, loss = 0.87869138
Iteration 72, loss = 0.85493759
Iteration 73, loss = 0.76190591
Iteration 74, loss = 0.82235490
Iteration 75, loss = 0.84040062
Iteration 76, loss = 0.76565234
Iteration 77, loss = 0.78441305
