Iteration 1, loss = 0.69885306
Iteration 2, loss = 0.90024377
Iteration 3, loss = 0.64525801
Iteration 4, loss = 0.73780536
Iteration 5, loss = 0.73016990
Iteration 6, loss = 0.52972616
Iteration 7, loss = 0.58736401
Iteration 8, loss = 0.63151576
Iteration 9, loss = 0.54214019
Iteration 10, loss = 0.50979599
Iteration 11, loss = 0.45329589
Iteration 12, loss = 0.54197340
Iteration 13, loss = 0.54823352
Iteration 14, loss = 0.50958909
Iteration 15, loss = 0.49123101
Iteration 16, loss = 0.42097337
Iteration 17, loss = 0.44408352
Iteration 18, loss = 0.42277011
Iteration 19, loss = 0.39309096
Iteration 20, loss = 0.49916036
Iteration 21, loss = 0.39113727
Iteration 22, loss = 0.28050846
Iteration 23, loss = 0.42479887
Iteration 24, loss = 0.43979419
Iteration 25, loss = 0.45744520
Iteration 26, loss = 0.38109111
Iteration 27, loss = 0.45033235
Iteration 28, loss = 0.33494455
Iteration 29, loss = 0.40783806
Iteration 30, loss = 0.37651806
Iteration 31, loss = 0.37457576
Iteration 32, loss = 0.31410231
Iteration 33, loss = 0.31210366
Iteration 34, loss = 0.33367576
Iteration 35, loss = 0.27819797
Iteration 36, loss = 0.29385306
Iteration 37, loss = 0.30223157
Iteration 38, loss = 0.26206794
Iteration 39, loss = 0.24594355
Iteration 40, loss = 0.28330251
Iteration 41, loss = 0.26062962
Iteration 42, loss = 0.24989235
Iteration 43, loss = 0.23922962
Iteration 44, loss = 0.25925499
Iteration 45, loss = 0.26481783
Iteration 46, loss = 0.23208761
Iteration 47, loss = 0.21732159
Iteration 48, loss = 0.21055608
Iteration 49, loss = 0.24147099
Iteration 50, loss = 0.22198871
Iteration 51, loss = 0.19212950
Iteration 52, loss = 0.26014740
Iteration 53, loss = 0.20333079
Iteration 54, loss = 0.25507343
Iteration 55, loss = 0.22795677
Iteration 56, loss = 0.24284559
Iteration 57, loss = 0.20909895
Iteration 58, loss = 0.20454434
Iteration 59, loss = 0.18437072
Iteration 60, loss = 0.21767428
Iteration 61, loss = 0.19679047
Iteration 62, loss = 0.17876571
Iteration 63, loss = 0.20404566
Iteration 64, loss = 0.17258934
Iteration 65, loss = 0.16829748
Iteration 66, loss = 0.16469270
Iteration 67, loss = 0.14705009
Iteration 68, loss = 0.15667162
Iteration 69, loss = 0.15552952
Iteration 70, loss = 0.14380492
Iteration 71, loss = 0.14941971
Iteration 72, loss = 0.13003167
Iteration 73, loss = 0.15101439
Iteration 74, loss = 0.13857448
Iteration 75, loss = 0.11768161
Iteration 76, loss = 0.10795977
Iteration 77, loss = 0.13076445
Iteration 78, loss = 0.13107486
Iteration 79, loss = 0.10665191
Iteration 80, loss = 0.12579938
Iteration 81, loss = 0.11941747
Iteration 82, loss = 0.09768212
Iteration 83, loss = 0.11112124
Iteration 84, loss = 0.10889611
Iteration 85, loss = 0.09940450
Iteration 86, loss = 0.10195242
Iteration 87, loss = 0.10669143
Iteration 88, loss = 0.10368041
Iteration 89, loss = 0.10480825
Iteration 90, loss = 0.09282091
Iteration 91, loss = 0.08810514
Iteration 92, loss = 0.09662196
Iteration 93, loss = 0.08964172
Iteration 94, loss = 0.08852185
Iteration 95, loss = 0.09949345
Iteration 96, loss = 0.08520811
Iteration 97, loss = 0.08558154
Iteration 98, loss = 0.09687421
Iteration 99, loss = 0.09363299
Iteration 100, loss = 0.08274341
Iteration 101, loss = 0.07960750
Iteration 102, loss = 0.08562061
Iteration 103, loss = 0.08508282
Iteration 104, loss = 0.07660095
Iteration 105, loss = 0.08429510
Iteration 106, loss = 0.08509225
Iteration 107, loss = 0.07548561
Iteration 108, loss = 0.08172179
Iteration 109, loss = 0.09337738
Iteration 110, loss = 0.07580917
Iteration 111, loss = 0.10315421
Iteration 112, loss = 0.16768109
Iteration 113, loss = 0.28484402
Iteration 114, loss = 0.12608810
Iteration 115, loss = 0.29043199
Iteration 116, loss = 0.40034322
Iteration 117, loss = 0.46765055
Iteration 118, loss = 0.26503443
Iteration 119, loss = 0.16975559
Iteration 120, loss = 0.29929076
Iteration 121, loss = 0.30010640
Iteration 122, loss = 0.15801499
Iteration 123, loss = 0.21462414
Iteration 124, loss = 0.29803315
Iteration 125, loss = 0.14240690
Iteration 126, loss = 0.34175366
Iteration 127, loss = 0.37357468
Iteration 128, loss = 0.22877096
Iteration 129, loss = 0.17748686
Iteration 130, loss = 0.48528584
Iteration 131, loss = 0.20227155
Iteration 132, loss = 0.14166814
Iteration 133, loss = 0.29090560
Iteration 134, loss = 0.16945332
Iteration 135, loss = 0.27363332
Iteration 136, loss = 0.28478900
Iteration 137, loss = 0.25966617
Iteration 138, loss = 0.19558747
Iteration 139, loss = 0.16882534
Iteration 140, loss = 0.19537097
Iteration 141, loss = 0.19276271
Iteration 142, loss = 0.18082945
Iteration 143, loss = 0.19095643
Iteration 144, loss = 0.18807055
Iteration 145, loss = 0.17393140
Iteration 146, loss = 0.16779222
Iteration 147, loss = 0.17654789
Iteration 148, loss = 0.16686656
Iteration 149, loss = 0.15132735
Iteration 150, loss = 0.15416815
Iteration 151, loss = 0.14949716
Iteration 152, loss = 0.13991584
Iteration 153, loss = 0.14554028
Iteration 154, loss = 0.13921274
Iteration 155, loss = 0.13186316
Iteration 156, loss = 0.13991736
Iteration 157, loss = 0.12611695
Iteration 158, loss = 0.12935808
Iteration 159, loss = 0.12338270
Iteration 160, loss = 0.11735844
Iteration 161, loss = 0.11977880
Iteration 162, loss = 0.11295415
Iteration 163, loss = 0.11484747
Iteration 164, loss = 0.10734562
Iteration 165, loss = 0.11240727
Iteration 166, loss = 0.10557289
Iteration 167, loss = 0.10864328
Iteration 168, loss = 0.10317072
Iteration 169, loss = 0.10701272
Iteration 170, loss = 0.10225249
Iteration 171, loss = 0.10344113
Iteration 172, loss = 0.09881580
Iteration 173, loss = 0.10031192
Iteration 174, loss = 0.09777323
Iteration 175, loss = 0.09676315
Iteration 176, loss = 0.09508853
Iteration 177, loss = 0.09269889
Iteration 178, loss = 0.09323262
Iteration 179, loss = 0.09063991
Iteration 180, loss = 0.09206590
Iteration 181, loss = 0.08855639
Iteration 182, loss = 0.08933020
Iteration 183, loss = 0.08698493
Iteration 184, loss = 0.08745989
Iteration 185, loss = 0.08606052
Iteration 186, loss = 0.08519627
Iteration 187, loss = 0.08479154
Iteration 188, loss = 0.08301835
Iteration 189, loss = 0.08325704
Iteration 190, loss = 0.08148114
Iteration 191, loss = 0.08139598
Iteration 192, loss = 0.08015996
Iteration 193, loss = 0.07953578
Iteration 194, loss = 0.07884626
Iteration 195, loss = 0.07774821
Iteration 196, loss = 0.07729961
Iteration 197, loss = 0.07601481
Iteration 198, loss = 0.07559149
Iteration 199, loss = 0.07459397
Iteration 200, loss = 0.07415266
Iteration 201, loss = 0.07360595
Iteration 202, loss = 0.07303178
Iteration 203, loss = 0.07279218
Iteration 204, loss = 0.07212430
Iteration 205, loss = 0.07185535
Iteration 206, loss = 0.07131654
Iteration 207, loss = 0.07087059
Iteration 208, loss = 0.07051638
Iteration 209, loss = 0.06997224
Iteration 210, loss = 0.06967482
Iteration 211, loss = 0.06918500
Iteration 212, loss = 0.06881125
Iteration 213, loss = 0.06844776
Iteration 214, loss = 0.06800114
Iteration 215, loss = 0.06769908
Iteration 216, loss = 0.06728453
Iteration 217, loss = 0.06694749
Iteration 218, loss = 0.06663568
Iteration 219, loss = 0.06625816
Iteration 220, loss = 0.06597932
Iteration 221, loss = 0.06567347
Iteration 222, loss = 0.06533720
Iteration 223, loss = 0.06507650
Iteration 224, loss = 0.06479172
Iteration 225, loss = 0.06447367
Iteration 226, loss = 0.06421060
Iteration 227, loss = 0.06394748
Iteration 228, loss = 0.06364552
Iteration 229, loss = 0.06337392
Iteration 230, loss = 0.06312687
Iteration 231, loss = 0.06285282
Iteration 232, loss = 0.06257941
Iteration 233, loss = 0.06233431
Iteration 234, loss = 0.06208885
Iteration 235, loss = 0.06182818
Iteration 236, loss = 0.06157415
Iteration 237, loss = 0.06133757
Iteration 238, loss = 0.06110151
Iteration 239, loss = 0.06085607
Iteration 240, loss = 0.06061336
Iteration 241, loss = 0.06038275
Iteration 242, loss = 0.06016050
Iteration 243, loss = 0.05993869
Iteration 244, loss = 0.05971396
Iteration 245, loss = 0.05948949
Iteration 246, loss = 0.05926852
Iteration 247, loss = 0.05905255
Iteration 248, loss = 0.05884114
Iteration 249, loss = 0.05863332
Iteration 250, loss = 0.05842866
Iteration 251, loss = 0.05822724
Iteration 252, loss = 0.05803079
Iteration 253, loss = 0.05784141
Iteration 254, loss = 0.05766661
Iteration 255, loss = 0.05751759
Iteration 256, loss = 0.05743093
Iteration 257, loss = 0.05746504
Iteration 258, loss = 0.05774250
Iteration 259, loss = 0.05847261
Iteration 260, loss = 0.05840163
Iteration 261, loss = 0.05913963
Iteration 262, loss = 0.05725880
Iteration 263, loss = 0.05650237
Iteration 264, loss = 0.05623354
Iteration 265, loss = 0.05638859
Iteration 266, loss = 0.05718895
Iteration 267, loss = 0.05975647
Iteration 268, loss = 0.05629595
Iteration 269, loss = 0.05520956
Iteration 270, loss = 0.05486770
Iteration 271, loss = 0.05475693
Iteration 272, loss = 0.05501722
Iteration 273, loss = 0.05666233
Iteration 274, loss = 0.05882280
Iteration 275, loss = 0.07173346
Iteration 276, loss = 0.16363700
