Iteration 1, loss = 0.70246415
Iteration 2, loss = 1.09907035
Iteration 3, loss = 7.79225347
Iteration 4, loss = 4.12968459
Iteration 5, loss = 5.88148632
Iteration 6, loss = 3.92608912
Iteration 7, loss = 0.79563334
Iteration 8, loss = 2.52699726
Iteration 9, loss = 1.01075388
Iteration 10, loss = 3.46104327
Iteration 11, loss = 0.85275356
Iteration 12, loss = 0.84419149
Iteration 13, loss = 0.94563623
Iteration 14, loss = 0.96906675
Iteration 15, loss = 0.86625366
Iteration 16, loss = 1.33157632
Iteration 17, loss = 1.49257294
Iteration 18, loss = 1.10606914
Iteration 19, loss = 1.61143712
Iteration 20, loss = 1.12701036
Iteration 21, loss = 1.66175777
Iteration 22, loss = 1.37718795
Iteration 23, loss = 1.83789161
Iteration 24, loss = 1.15544701
Iteration 25, loss = 1.11518382
Iteration 26, loss = 1.07475212
Iteration 27, loss = 1.24256457
Iteration 28, loss = 0.93464100
Iteration 29, loss = 0.90912556
Iteration 30, loss = 0.92677574
Iteration 31, loss = 0.90172656
Iteration 32, loss = 1.25689692
Iteration 33, loss = 1.00826508
Iteration 34, loss = 1.11469620
Iteration 35, loss = 0.91509620
Iteration 36, loss = 1.08870919
Iteration 37, loss = 1.00362721
Iteration 38, loss = 1.07847378
Iteration 39, loss = 1.00470839
Iteration 40, loss = 1.06242122
Iteration 41, loss = 0.88431638
Iteration 42, loss = 0.87193905
Iteration 43, loss = 0.86389174
Iteration 44, loss = 0.95001935
Iteration 45, loss = 0.86475608
Iteration 46, loss = 1.09227648
Iteration 47, loss = 1.51488925
Iteration 48, loss = 1.01941284
Iteration 49, loss = 1.55557672
Iteration 50, loss = 0.86899943
Iteration 51, loss = 1.29567447
Iteration 52, loss = 1.17482051
Iteration 53, loss = 1.22939323
Iteration 54, loss = 1.02642689
Iteration 55, loss = 2.02432285
Iteration 56, loss = 0.87373145
Iteration 57, loss = 0.93392023
Iteration 58, loss = 0.98587031
Iteration 59, loss = 1.30194092
Iteration 60, loss = 0.99007195
Iteration 61, loss = 1.07157789
Iteration 62, loss = 1.04217844
Iteration 63, loss = 1.13256216
Iteration 64, loss = 1.02847316
Iteration 65, loss = 1.13903307
Iteration 66, loss = 1.04043077
Iteration 67, loss = 1.11604063
Iteration 68, loss = 1.05034720
Iteration 69, loss = 1.07742211
Iteration 70, loss = 1.02719346
Iteration 71, loss = 0.95964447
Iteration 72, loss = 1.85706569
Iteration 73, loss = 1.11040102
Iteration 74, loss = 1.67017509
Iteration 75, loss = 1.03810557
Iteration 76, loss = 1.68015414
Iteration 77, loss = 1.13496454
Iteration 78, loss = 1.54562543
Iteration 79, loss = 1.01321498
Iteration 80, loss = 1.31520121
Iteration 81, loss = 0.95611057
Iteration 82, loss = 1.20345919
Iteration 83, loss = 0.95698767
Iteration 84, loss = 1.14364404
Iteration 85, loss = 0.93292548
Iteration 86, loss = 1.07390100
Iteration 87, loss = 0.92487922
Iteration 88, loss = 1.04004592
Iteration 89, loss = 0.92220405
Iteration 90, loss = 1.01385858
Iteration 91, loss = 1.03095424
Iteration 92, loss = 0.95086004
Iteration 93, loss = 0.97309905
Iteration 94, loss = 1.42656907
Iteration 95, loss = 1.15034277
Iteration 96, loss = 0.98787280
Iteration 97, loss = 1.16036962
Iteration 98, loss = 0.95787792
Iteration 99, loss = 1.12529593
Iteration 100, loss = 0.96964193
Iteration 101, loss = 1.03361678
Iteration 102, loss = 0.99090977
Iteration 103, loss = 1.05410508
Iteration 104, loss = 1.03820352
Iteration 105, loss = 1.16070025
Iteration 106, loss = 1.01249594
Iteration 107, loss = 1.11149163
Iteration 108, loss = 1.01002148
Iteration 109, loss = 1.07382441
Iteration 110, loss = 1.15219766
Iteration 111, loss = 0.99205566
Iteration 112, loss = 1.14478777
Iteration 113, loss = 0.95957276
Iteration 114, loss = 1.00632307
Iteration 115, loss = 0.97193025
Iteration 116, loss = 1.00161475
Iteration 117, loss = 0.96259055
Iteration 118, loss = 0.98703932
Iteration 119, loss = 1.19018033
Iteration 120, loss = 1.46138976
Iteration 121, loss = 0.95290154
Iteration 122, loss = 1.13270068
Iteration 123, loss = 0.97645091
Iteration 124, loss = 1.06874962
Iteration 125, loss = 1.01297027
Iteration 126, loss = 1.28749474
Iteration 127, loss = 1.01838387
Iteration 128, loss = 1.21050910
Iteration 129, loss = 0.96083883
Iteration 130, loss = 0.97345433
Iteration 131, loss = 0.96247651
Iteration 132, loss = 1.18772215
Iteration 133, loss = 0.94067003
Iteration 134, loss = 1.13953156
Iteration 135, loss = 0.93402063
Iteration 136, loss = 1.09251151
Iteration 137, loss = 0.93064140
Iteration 138, loss = 1.00918950
Iteration 139, loss = 0.94289093
Iteration 140, loss = 0.93644242
Iteration 141, loss = 0.94475347
Iteration 142, loss = 0.93696496
Iteration 143, loss = 0.89999205
Iteration 144, loss = 0.93512191
Iteration 145, loss = 0.93261581
Iteration 146, loss = 0.92852527
Iteration 147, loss = 0.92264231
Iteration 148, loss = 0.89628211
Iteration 149, loss = 0.93631474
Iteration 150, loss = 1.03394354
Iteration 151, loss = 0.99075288
Iteration 152, loss = 1.07209540
Iteration 153, loss = 0.96355959
Iteration 154, loss = 1.05913063
Iteration 155, loss = 0.94284217
Iteration 156, loss = 1.02371805
Iteration 157, loss = 0.93986390
Iteration 158, loss = 1.00943813
Iteration 159, loss = 0.94921252
Iteration 160, loss = 0.99342689
Iteration 161, loss = 0.94871237
Iteration 162, loss = 1.15368689
Iteration 163, loss = 1.18890341
Iteration 164, loss = 0.99129413
Iteration 165, loss = 1.00085926
Iteration 166, loss = 1.01785871
Iteration 167, loss = 1.00093976
Iteration 168, loss = 0.99866963
Iteration 169, loss = 0.97344353
Iteration 170, loss = 0.97225353
Iteration 171, loss = 0.95121656
Iteration 172, loss = 0.96944616
Iteration 173, loss = 0.95477650
Iteration 174, loss = 0.96744450
Iteration 175, loss = 0.94697282
Iteration 176, loss = 1.09849930
Iteration 177, loss = 1.10168726
Iteration 178, loss = 1.04293887
Iteration 179, loss = 1.11309086
Iteration 180, loss = 1.00496511
Iteration 181, loss = 1.11786764
Iteration 182, loss = 0.98084845
Iteration 183, loss = 1.11579356
Iteration 184, loss = 0.96299498
Iteration 185, loss = 1.10325452
Iteration 186, loss = 0.94730544
Iteration 187, loss = 1.06453411
Iteration 188, loss = 1.03725158
Iteration 189, loss = 0.96110179
Iteration 190, loss = 0.97502859
Iteration 191, loss = 0.94968350
Iteration 192, loss = 1.05743037
Iteration 193, loss = 0.99656318
Iteration 194, loss = 0.96682438
Iteration 195, loss = 1.02819806
Iteration 196, loss = 0.93478272
Iteration 197, loss = 0.99512700
Iteration 198, loss = 0.95986935
Iteration 199, loss = 0.94290608
Iteration 200, loss = 0.98298936
Iteration 201, loss = 0.92786682
Iteration 202, loss = 0.96095228
Iteration 203, loss = 0.94394302
Iteration 204, loss = 0.92525935
Iteration 205, loss = 0.95038215
Iteration 206, loss = 0.91600645
Iteration 207, loss = 0.92927964
Iteration 208, loss = 0.92629433
Iteration 209, loss = 0.90795116
Iteration 210, loss = 0.92489631
Iteration 211, loss = 0.90677872
Iteration 212, loss = 0.90076824
Iteration 213, loss = 0.91425410
Iteration 214, loss = 1.03498046
Iteration 215, loss = 1.07135925
Iteration 216, loss = 0.89496024
Iteration 217, loss = 0.99600116
Iteration 218, loss = 0.99873132
Iteration 219, loss = 0.88432493
Iteration 220, loss = 0.98213152
Iteration 221, loss = 0.93322756
Iteration 222, loss = 0.88630816
Iteration 223, loss = 0.88068879
Iteration 224, loss = 0.88388211
Iteration 225, loss = 0.88518757
Iteration 226, loss = 0.87787892
Iteration 227, loss = 0.87219322
Iteration 228, loss = 0.87115030
Iteration 229, loss = 0.87017971
Iteration 230, loss = 0.86786668
Iteration 231, loss = 0.86483564
Iteration 232, loss = 0.86142700
Iteration 233, loss = 0.83703853
Iteration 234, loss = 0.86689214
