Iteration 1, loss = 0.70898069
Iteration 2, loss = 0.84924466
Iteration 3, loss = 0.75136443
Iteration 4, loss = 0.60459820
Iteration 5, loss = 0.64182597
Iteration 6, loss = 0.62598627
Iteration 7, loss = 0.68489618
Iteration 8, loss = 0.60939155
Iteration 9, loss = 0.57423728
Iteration 10, loss = 0.58599090
Iteration 11, loss = 0.63964263
Iteration 12, loss = 0.62688486
Iteration 13, loss = 0.60889270
Iteration 14, loss = 0.70816718
Iteration 15, loss = 0.57664404
Iteration 16, loss = 0.50026481
Iteration 17, loss = 0.63015228
Iteration 18, loss = 0.64837448
Iteration 19, loss = 0.64209693
Iteration 20, loss = 0.63415444
Iteration 21, loss = 0.60807846
Iteration 22, loss = 0.63203055
Iteration 23, loss = 0.62932042
Iteration 24, loss = 0.55737924
Iteration 25, loss = 0.72442500
Iteration 26, loss = 0.63983725
Iteration 27, loss = 0.54748150
Iteration 28, loss = 0.54163590
Iteration 29, loss = 0.88360858
Iteration 30, loss = 0.74735706
Iteration 31, loss = 0.47567570
Iteration 32, loss = 0.52963812
Iteration 33, loss = 0.62254645
Iteration 34, loss = 0.68216878
Iteration 35, loss = 0.65045449
Iteration 36, loss = 0.55329521
Iteration 37, loss = 0.43605310
Iteration 38, loss = 0.52873840
Iteration 39, loss = 0.64561523
Iteration 40, loss = 0.58453456
Iteration 41, loss = 0.62761751
Iteration 42, loss = 0.47209970
Iteration 43, loss = 0.48510362
Iteration 44, loss = 0.42422506
Iteration 45, loss = 0.45609723
Iteration 46, loss = 0.49593964
Iteration 47, loss = 0.42835107
Iteration 48, loss = 0.37183330
Iteration 49, loss = 0.36652187
Iteration 50, loss = 0.35597436
Iteration 51, loss = 0.36679153
Iteration 52, loss = 0.36540544
Iteration 53, loss = 0.33276828
Iteration 54, loss = 0.30352867
Iteration 55, loss = 0.28277165
Iteration 56, loss = 0.30490825
Iteration 57, loss = 0.33080553
Iteration 58, loss = 0.32403282
Iteration 59, loss = 0.25998244
Iteration 60, loss = 0.34188367
Iteration 61, loss = 0.26922595
Iteration 62, loss = 0.27901134
Iteration 63, loss = 0.34467071
Iteration 64, loss = 0.26171421
Iteration 65, loss = 0.28125675
Iteration 66, loss = 0.25599978
Iteration 67, loss = 0.23956556
Iteration 68, loss = 0.25058926
Iteration 69, loss = 0.23507431
Iteration 70, loss = 0.22170300
Iteration 71, loss = 0.23861922
Iteration 72, loss = 0.21159540
Iteration 73, loss = 0.21829335
Iteration 74, loss = 0.21332782
Iteration 75, loss = 0.20183946
Iteration 76, loss = 0.21304926
Iteration 77, loss = 0.18907092
Iteration 78, loss = 0.19289040
Iteration 79, loss = 0.18294403
Iteration 80, loss = 0.19491223
Iteration 81, loss = 0.17140604
Iteration 82, loss = 0.19819878
Iteration 83, loss = 0.17278669
Iteration 84, loss = 0.18238788
Iteration 85, loss = 0.16858305
Iteration 86, loss = 0.17102495
Iteration 87, loss = 0.16162279
Iteration 88, loss = 0.15125318
Iteration 89, loss = 0.15999575
Iteration 90, loss = 0.14352333
Iteration 91, loss = 0.16178432
Iteration 92, loss = 0.16348501
Iteration 93, loss = 0.15660557
Iteration 94, loss = 0.12977563
Iteration 95, loss = 0.15323584
Iteration 96, loss = 0.13401605
Iteration 97, loss = 0.13124841
Iteration 98, loss = 0.14734308
Iteration 99, loss = 0.15203828
Iteration 100, loss = 0.13692612
Iteration 101, loss = 0.11634752
Iteration 102, loss = 0.12730430
Iteration 103, loss = 0.12397675
Iteration 104, loss = 0.12653771
Iteration 105, loss = 0.11640610
Iteration 106, loss = 0.14473420
Iteration 107, loss = 0.11457360
