Iteration 1, loss = 0.77300777
Iteration 2, loss = 6.51542811
Iteration 3, loss = 2.71522326
Iteration 4, loss = 1.11032945
Iteration 5, loss = 1.92949130
Iteration 6, loss = 1.78364349
Iteration 7, loss = 0.68143753
Iteration 8, loss = 0.81434434
Iteration 9, loss = 1.73147873
Iteration 10, loss = 1.02854022
Iteration 11, loss = 0.84683070
Iteration 12, loss = 0.85350230
Iteration 13, loss = 0.98292007
Iteration 14, loss = 1.42138005
Iteration 15, loss = 0.70942550
Iteration 16, loss = 0.88169270
Iteration 17, loss = 1.02950516
Iteration 18, loss = 0.99480689
Iteration 19, loss = 1.14198213
Iteration 20, loss = 0.83718799
Iteration 21, loss = 1.42650040
Iteration 22, loss = 0.85573704
Iteration 23, loss = 0.88220168
Iteration 24, loss = 0.84284785
Iteration 25, loss = 0.84294163
Iteration 26, loss = 0.84549339
Iteration 27, loss = 0.83416736
Iteration 28, loss = 0.85341661
Iteration 29, loss = 2.11765788
Iteration 30, loss = 0.77864159
Iteration 31, loss = 0.90131832
Iteration 32, loss = 1.28758231
Iteration 33, loss = 1.34839160
Iteration 34, loss = 0.91643397
Iteration 35, loss = 1.02806722
Iteration 36, loss = 1.11055030
Iteration 37, loss = 0.89318081
Iteration 38, loss = 1.26008446
Iteration 39, loss = 0.92865433
Iteration 40, loss = 1.15869145
Iteration 41, loss = 0.92730038
Iteration 42, loss = 1.09891621
Iteration 43, loss = 0.95651788
Iteration 44, loss = 0.90646455
Iteration 45, loss = 1.00489504
Iteration 46, loss = 1.05232378
Iteration 47, loss = 0.97729418
Iteration 48, loss = 0.89042396
Iteration 49, loss = 0.91052352
Iteration 50, loss = 0.95398795
Iteration 51, loss = 0.92738848
Iteration 52, loss = 0.84507344
Iteration 53, loss = 1.08363779
Iteration 54, loss = 0.85847132
Iteration 55, loss = 0.84642963
Iteration 56, loss = 1.06643451
Iteration 57, loss = 1.05471188
Iteration 58, loss = 0.92670149
Iteration 59, loss = 0.83276125
Iteration 60, loss = 0.90449753
Iteration 61, loss = 0.96876652
Iteration 62, loss = 0.90717418
Iteration 63, loss = 0.82042360
Iteration 64, loss = 1.05758979
Iteration 65, loss = 0.82246548
Iteration 66, loss = 0.85656461
Iteration 67, loss = 0.89433658
Iteration 68, loss = 0.83638267
Iteration 69, loss = 1.04496219
Iteration 70, loss = 0.78134860
Iteration 71, loss = 0.86173334
Iteration 72, loss = 0.85340241
Iteration 73, loss = 0.97163788
Iteration 74, loss = 0.82346294
Iteration 75, loss = 1.29008442
Iteration 76, loss = 1.67106176
Iteration 77, loss = 1.55578171
Iteration 78, loss = 0.95972061
Iteration 79, loss = 1.08110138
Iteration 80, loss = 1.46962453
Iteration 81, loss = 1.31962971
Iteration 82, loss = 0.90259231
Iteration 83, loss = 1.00795017
Iteration 84, loss = 1.25490856
Iteration 85, loss = 1.11170434
Iteration 86, loss = 0.83529058
Iteration 87, loss = 0.95116750
Iteration 88, loss = 1.28959885
Iteration 89, loss = 0.92433762
Iteration 90, loss = 0.82376439
Iteration 91, loss = 0.97200633
Iteration 92, loss = 1.00158101
Iteration 93, loss = 0.94367175
Iteration 94, loss = 0.85608786
Iteration 95, loss = 0.99056429
Iteration 96, loss = 0.97832103
Iteration 97, loss = 1.25493754
Iteration 98, loss = 0.84543556
Iteration 99, loss = 0.86603304
Iteration 100, loss = 0.86807203
Iteration 101, loss = 0.88563746
Iteration 102, loss = 0.90049793
Iteration 103, loss = 0.89221456
Iteration 104, loss = 0.88376174
Iteration 105, loss = 0.88404218
Iteration 106, loss = 1.33761338
Iteration 107, loss = 0.95495202
Iteration 108, loss = 1.52283828
Iteration 109, loss = 1.59974827
Iteration 110, loss = 1.20655279
Iteration 111, loss = 0.88716940
Iteration 112, loss = 1.20277234
Iteration 113, loss = 1.38968788
Iteration 114, loss = 1.09185010
Iteration 115, loss = 0.86367038
Iteration 116, loss = 0.98631748
Iteration 117, loss = 1.46348656
Iteration 118, loss = 1.05571284
Iteration 119, loss = 0.87584172
Iteration 120, loss = 1.20937478
Iteration 121, loss = 1.21316854
Iteration 122, loss = 0.89628305
Iteration 123, loss = 0.89473589
Iteration 124, loss = 1.03021273
Iteration 125, loss = 0.85290162
Iteration 126, loss = 0.86734486
Iteration 127, loss = 0.91501288
Iteration 128, loss = 0.83634839
Iteration 129, loss = 0.86405734
Iteration 130, loss = 0.87181063
Iteration 131, loss = 0.82805228
Iteration 132, loss = 0.85069482
Iteration 133, loss = 0.84963238
Iteration 134, loss = 0.82471024
Iteration 135, loss = 0.83826056
Iteration 136, loss = 0.83713268
Iteration 137, loss = 0.81856023
Iteration 138, loss = 0.82953019
Iteration 139, loss = 0.83071285
Iteration 140, loss = 0.81759539
Iteration 141, loss = 0.82544493
Iteration 142, loss = 0.82622483
Iteration 143, loss = 0.81581473
Iteration 144, loss = 0.82052120
Iteration 145, loss = 0.81987261
Iteration 146, loss = 0.81162275
Iteration 147, loss = 0.81503435
Iteration 148, loss = 0.81436945
Iteration 149, loss = 0.80835840
