Iteration 1, loss = 0.77520379
Iteration 2, loss = 0.86932457
Iteration 3, loss = 0.70790003
Iteration 4, loss = 0.66700159
Iteration 5, loss = 0.67681372
Iteration 6, loss = 0.71255627
Iteration 7, loss = 0.65633136
Iteration 8, loss = 0.63013305
Iteration 9, loss = 0.66500360
Iteration 10, loss = 0.68465150
Iteration 11, loss = 0.63954698
Iteration 12, loss = 0.62729565
Iteration 13, loss = 0.58505834
Iteration 14, loss = 0.57905745
Iteration 15, loss = 0.61722357
Iteration 16, loss = 0.60781684
Iteration 17, loss = 0.58869113
Iteration 18, loss = 0.59254031
Iteration 19, loss = 0.60190433
Iteration 20, loss = 0.57663789
Iteration 21, loss = 0.56565565
Iteration 22, loss = 0.55354150
Iteration 23, loss = 0.50754029
Iteration 24, loss = 0.52672470
Iteration 25, loss = 0.49874620
Iteration 26, loss = 0.41460522
Iteration 27, loss = 0.43305950
Iteration 28, loss = 0.35504145
Iteration 29, loss = 0.35710103
Iteration 30, loss = 0.34258287
Iteration 31, loss = 0.34080828
Iteration 32, loss = 0.33765159
Iteration 33, loss = 0.34630115
Iteration 34, loss = 0.32413163
Iteration 35, loss = 0.29524284
Iteration 36, loss = 0.25269628
Iteration 37, loss = 0.27626931
Iteration 38, loss = 0.28747973
Iteration 39, loss = 0.26912696
Iteration 40, loss = 0.23606973
Iteration 41, loss = 0.21945992
Iteration 42, loss = 0.26088612
Iteration 43, loss = 0.23342815
Iteration 44, loss = 0.23649078
Iteration 45, loss = 0.20136412
Iteration 46, loss = 0.23044837
Iteration 47, loss = 0.21790481
Iteration 48, loss = 0.20582686
Iteration 49, loss = 0.22426936
Iteration 50, loss = 0.20905417
Iteration 51, loss = 0.20756725
Iteration 52, loss = 0.18500662
Iteration 53, loss = 0.18274915
Iteration 54, loss = 0.17180516
Iteration 55, loss = 0.18197396
Iteration 56, loss = 0.18528414
Iteration 57, loss = 0.16583981
Iteration 58, loss = 0.15476782
Iteration 59, loss = 0.15120043
Iteration 60, loss = 0.21361922
Iteration 61, loss = 0.16667658
Iteration 62, loss = 0.21248159
Iteration 63, loss = 0.21808167
Iteration 64, loss = 0.15557290
Iteration 65, loss = 0.19519565
Iteration 66, loss = 0.22113236
Iteration 67, loss = 0.25022912
Iteration 68, loss = 0.24934787
Iteration 69, loss = 0.19015123
Iteration 70, loss = 0.18575981
Iteration 71, loss = 0.12635231
Iteration 72, loss = 0.20040197
Iteration 73, loss = 0.15724186
Iteration 74, loss = 0.26616738
Iteration 75, loss = 0.16046554
Iteration 76, loss = 0.21626882
Iteration 77, loss = 0.13609616
Iteration 78, loss = 0.13635235
Iteration 79, loss = 0.16457421
Iteration 80, loss = 0.12656102
Iteration 81, loss = 0.11705942
Iteration 82, loss = 0.13512244
Iteration 83, loss = 0.13670093
Iteration 84, loss = 0.12276926
Iteration 85, loss = 0.10782485
Iteration 86, loss = 0.13674020
Iteration 87, loss = 0.11272820
Iteration 88, loss = 0.14589543
Iteration 89, loss = 0.11474451
Iteration 90, loss = 0.12204669
Iteration 91, loss = 0.10856494
Iteration 92, loss = 0.11355450
Iteration 93, loss = 0.11259104
Iteration 94, loss = 0.10821531
Iteration 95, loss = 0.10948076
Iteration 96, loss = 0.09865478
Iteration 97, loss = 0.10510192
Iteration 98, loss = 0.11932286
Iteration 99, loss = 0.09202216
Iteration 100, loss = 0.09913421
Iteration 101, loss = 0.11709847
Iteration 102, loss = 0.11409944
Iteration 103, loss = 0.09868213
Iteration 104, loss = 0.13636506
Iteration 105, loss = 0.17409986
Iteration 106, loss = 0.10180338
Iteration 107, loss = 0.09804496
Iteration 108, loss = 0.11357012
Iteration 109, loss = 0.09616450
Iteration 110, loss = 0.11597135
Iteration 111, loss = 0.11461637
