Iteration 1, loss = 0.74075436
Iteration 2, loss = 2.32613884
Iteration 3, loss = 0.91336849
Iteration 4, loss = 0.75747193
Iteration 5, loss = 0.75702729
Iteration 6, loss = 0.88119112
Iteration 7, loss = 0.93755065
Iteration 8, loss = 0.89435724
Iteration 9, loss = 0.80280555
Iteration 10, loss = 0.73017649
Iteration 11, loss = 0.72029002
Iteration 12, loss = 0.76016835
Iteration 13, loss = 0.79939386
Iteration 14, loss = 0.80331316
Iteration 15, loss = 0.77240331
Iteration 16, loss = 0.70726009
Iteration 17, loss = 0.69448946
Iteration 18, loss = 0.70275775
Iteration 19, loss = 0.65998507
Iteration 20, loss = 0.69329207
Iteration 21, loss = 0.81351804
Iteration 22, loss = 0.70453446
Iteration 23, loss = 0.73814022
Iteration 24, loss = 0.72595009
Iteration 25, loss = 0.69517511
Iteration 26, loss = 0.92617589
Iteration 27, loss = 0.70509805
Iteration 28, loss = 0.75310013
Iteration 29, loss = 0.76524783
Iteration 30, loss = 0.74406078
Iteration 31, loss = 0.73553203
Iteration 32, loss = 0.75614684
Iteration 33, loss = 0.77191073
Iteration 34, loss = 0.76072363
Iteration 35, loss = 0.74354431
Iteration 36, loss = 0.75073956
Iteration 37, loss = 0.74574078
Iteration 38, loss = 0.93922619
Iteration 39, loss = 0.75628644
Iteration 40, loss = 1.28678218
Iteration 41, loss = 0.87589296
Iteration 42, loss = 1.01103218
Iteration 43, loss = 0.72424094
Iteration 44, loss = 0.67665560
Iteration 45, loss = 0.86167373
Iteration 46, loss = 0.70993600
Iteration 47, loss = 0.79107749
Iteration 48, loss = 0.91850850
Iteration 49, loss = 0.77327099
Iteration 50, loss = 0.70658663
Iteration 51, loss = 0.78112714
Iteration 52, loss = 0.82128811
Iteration 53, loss = 0.79472333
Iteration 54, loss = 0.74218250
Iteration 55, loss = 0.72641122
Iteration 56, loss = 0.72770046
Iteration 57, loss = 0.77753817
Iteration 58, loss = 0.67659385
Iteration 59, loss = 0.68033656
Iteration 60, loss = 0.77776015
Iteration 61, loss = 0.73491063
Iteration 62, loss = 0.60455370
Iteration 63, loss = 0.68145101
Iteration 64, loss = 0.67620662
Iteration 65, loss = 0.59541324
Iteration 66, loss = 0.65792028
Iteration 67, loss = 0.47621748
Iteration 68, loss = 0.45201284
Iteration 69, loss = 0.42144511
Iteration 70, loss = 0.56692827
Iteration 71, loss = 0.43496262
Iteration 72, loss = 0.55374859
Iteration 73, loss = 0.41988421
Iteration 74, loss = 0.63838524
Iteration 75, loss = 0.67777091
Iteration 76, loss = 0.53326303
Iteration 77, loss = 0.42541545
Iteration 78, loss = 1.10780977
Iteration 79, loss = 0.91652137
Iteration 80, loss = 0.51013163
Iteration 81, loss = 0.74612578
Iteration 82, loss = 0.80371973
Iteration 83, loss = 0.69740620
Iteration 84, loss = 0.45856424
Iteration 85, loss = 0.88418846
Iteration 86, loss = 1.08869623
Iteration 87, loss = 0.99126165
Iteration 88, loss = 0.77044928
Iteration 89, loss = 1.05923645
Iteration 90, loss = 0.40676310
Iteration 91, loss = 0.93635273
Iteration 92, loss = 1.10603686
Iteration 93, loss = 0.76709666
Iteration 94, loss = 0.56468333
