Iteration 1, loss = 0.73028819
Iteration 2, loss = 2.87393978
Iteration 3, loss = 1.67532068
Iteration 4, loss = 1.34531004
Iteration 5, loss = 1.16591534
Iteration 6, loss = 2.01385891
Iteration 7, loss = 2.14432291
Iteration 8, loss = 0.89008443
Iteration 9, loss = 0.72508857
Iteration 10, loss = 0.64006261
Iteration 11, loss = 0.74294996
Iteration 12, loss = 0.73726779
Iteration 13, loss = 0.72398317
Iteration 14, loss = 0.64360997
Iteration 15, loss = 0.77467416
Iteration 16, loss = 0.83402788
Iteration 17, loss = 0.76953138
Iteration 18, loss = 0.71574834
Iteration 19, loss = 0.64847377
Iteration 20, loss = 0.76476353
Iteration 21, loss = 0.70363271
Iteration 22, loss = 0.84238053
Iteration 23, loss = 0.76775398
Iteration 24, loss = 0.64245167
Iteration 25, loss = 0.80323051
Iteration 26, loss = 0.90748865
Iteration 27, loss = 0.74739477
Iteration 28, loss = 0.74986642
Iteration 29, loss = 0.79453333
Iteration 30, loss = 0.81933194
Iteration 31, loss = 0.77913790
Iteration 32, loss = 0.80953794
Iteration 33, loss = 0.81749973
Iteration 34, loss = 0.75425740
Iteration 35, loss = 0.78137235
Iteration 36, loss = 0.70930568
Iteration 37, loss = 0.67555217
Iteration 38, loss = 0.68556460
Iteration 39, loss = 0.48960645
Iteration 40, loss = 0.64483376
Iteration 41, loss = 0.73149764
Iteration 42, loss = 0.76804649
Iteration 43, loss = 0.74975263
Iteration 44, loss = 0.77403688
Iteration 45, loss = 0.75776031
Iteration 46, loss = 0.73941524
Iteration 47, loss = 0.85971246
Iteration 48, loss = 0.78332514
Iteration 49, loss = 0.73072315
Iteration 50, loss = 0.75644938
Iteration 51, loss = 0.98191075
Iteration 52, loss = 1.68717645
Iteration 53, loss = 0.92326020
Iteration 54, loss = 0.79789077
Iteration 55, loss = 0.80438455
Iteration 56, loss = 0.84957977
Iteration 57, loss = 1.56744476
Iteration 58, loss = 0.86733009
Iteration 59, loss = 1.16634163
Iteration 60, loss = 0.99631928
Iteration 61, loss = 1.00029174
Iteration 62, loss = 0.94827809
Iteration 63, loss = 0.85751792
Iteration 64, loss = 0.94381117
Iteration 65, loss = 0.82188961
